Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Tag,Duration
-113,1475,1500,93.058,93.641,-65.87899999999982,-0.006264910056094086,2013-02-14 17:00:00,2013-02-15 18:00:00,,1 days 01:00:00
111,1505,1533,93.878,93.789,-9.878999999999849,-0.0009480389441615111,2013-02-18 00:00:00,2013-02-19 04:00:00,,1 days 04:00:00
-111,1537,1538,93.561831438,93.46,11.303289618000548,0.001088386540054942,2013-02-19 08:00:00,2013-02-19 09:00:00,,0 days 01:00:00
-112,1539,1540,93.478,93.559,-9.072000000000344,-0.0008665140460857312,2013-02-19 10:00:00,2013-02-19 11:00:00,,0 days 01:00:00
-112,1548,1557,93.352831647,93.49,-15.362855535999188,-0.0014693539615238116,2013-02-19 19:00:00,2013-02-20 04:00:00,,0 days 09:00:00
-112,1562,1570,93.354831645,93.687,-37.20285575999924,-0.003558127085088847,2013-02-20 09:00:00,2013-02-20 17:00:00,,0 days 08:00:00
111,1573,1585,93.77116877099999,93.503,-29.766733580999116,-0.0028598211424120112,2013-02-20 20:00:00,2013-02-21 08:00:00,,0 days 12:00:00
-111,1587,1610,93.34483165500001,93.266,8.75031370500021,0.0008445208331551157,2013-02-21 10:00:00,2013-02-22 09:00:00,,0 days 23:00:00
111,1611,1612,93.408168408,93.294,-12.672693287999735,-0.0012222529351108014,2013-02-22 10:00:00,2013-02-22 11:00:00,,0 days 01:00:00
111,1616,1646,93.471168471,92.613,-95.2567002809999,-0.009181103489320885,2013-02-22 15:00:00,2013-02-25 21:00:00,,3 days 06:00:00
-112,1647,1648,91.322,91.802,-53.760000000000446,-0.005256126672652961,2013-02-25 22:00:00,2013-02-25 23:00:00,,0 days 01:00:00
-111,1666,1678,91.400833599,91.907,-56.18447051100017,-0.005537875105392276,2013-02-26 17:00:00,2013-02-27 05:00:00,,0 days 12:00:00
-111,1682,1696,91.626833373,92.225,-66.39649559699974,-0.006528290949060045,2013-02-27 09:00:00,2013-02-27 23:00:00,,0 days 14:00:00
109,1698,1699,92.43116743099999,92.496,7.066750021000388,0.0007014145855985809,2013-02-28 01:00:00,2013-02-28 02:00:00,,0 days 01:00:00
109,1700,1713,92.456,92.352,-11.335999999999913,-0.0011248593925758943,2013-02-28 03:00:00,2013-02-28 16:00:00,,0 days 13:00:00
109,1716,1766,92.39916739899999,93.408,109.96275350900096,0.010918200124506061,2013-02-28 19:00:00,2013-03-04 21:00:00,,4 days 02:00:00
-109,1773,1774,93.17283182700001,93.203,-3.2883308569992096,-0.00032378722862058673,2013-03-05 04:00:00,2013-03-05 05:00:00,,0 days 01:00:00
109,1807,1902,93.49016848999999,95.924,265.287634590002,0.026033020897382908,2013-03-06 14:00:00,2013-03-12 13:00:00,,5 days 23:00:00
-109,1917,1931,95.735829264,96.076,-37.07861022399895,-0.003553222848907911,2013-03-13 04:00:00,2013-03-13 18:00:00,,0 days 14:00:00
108,1945,1946,96.171171171,96.19,2.033513532000029,0.00019578454510571497,2013-03-14 08:00:00,2013-03-14 09:00:00,,0 days 01:00:00
108,1950,1958,96.524171524,96.089,-46.99852459199974,-0.00450842019288189,2013-03-14 13:00:00,2013-03-14 21:00:00,,0 days 08:00:00
-108,1975,1976,95.683829316,95.787,-11.142433872000595,-0.001078245767728303,2013-03-15 14:00:00,2013-03-15 15:00:00,,0 days 01:00:00
-108,1979,2006,95.32,95.2,12.959999999998956,0.0012589173310951773,2013-03-15 18:00:00,2013-03-18 22:00:00,,3 days 04:00:00
108,2010,2012,95.59417059399999,95.705,11.96957584800083,0.0011593741052549067,2013-03-19 02:00:00,2013-03-19 04:00:00,,0 days 02:00:00
108,2013,2024,95.59417059399999,95.084,-55.09842415199864,-0.005336837914173054,2013-03-19 05:00:00,2013-03-19 16:00:00,,0 days 11:00:00
108,2045,2046,95.45417045399999,95.538,9.053590968000435,0.000878217741574705,2013-03-20 13:00:00,2013-03-20 14:00:00,,0 days 01:00:00
108,2047,2070,95.529,95.234,-31.860000000000184,-0.003088067497827862,2013-03-20 15:00:00,2013-03-21 14:00:00,,0 days 23:00:00
-108,2071,2072,95.064829935,95.179,-12.330367019999585,-0.001200970591101358,2013-03-21 15:00:00,2013-03-21 16:00:00,,0 days 01:00:00
-108,2073,2108,95.057,94.81,26.675999999999988,0.002598440935438706,2013-03-21 17:00:00,2013-03-25 05:00:00,,3 days 12:00:00
-110,2123,2143,94.029,94.298,-29.5900000000006,-0.002860819534399095,2013-03-25 20:00:00,2013-03-26 16:00:00,,0 days 20:00:00
109,2150,2151,94.61216961199999,94.627,1.6165122920007775,0.00015674926450603976,2013-03-26 23:00:00,2013-03-27 00:00:00,,0 days 01:00:00
109,2152,2166,94.63,94.33,-32.69999999999969,-0.003170241995138934,2013-03-27 01:00:00,2013-03-27 15:00:00,,0 days 14:00:00
-109,2167,2168,94.266,94.376,-11.989999999999938,-0.0011669106570768584,2013-03-27 16:00:00,2013-03-27 17:00:00,,0 days 01:00:00
-109,2177,2193,94.240830759,94.093,16.113552731000155,0.001568648724861621,2013-03-28 02:00:00,2013-03-28 18:00:00,,0 days 16:00:00
109,2219,2220,94.207,94.17,-4.03299999999912,-0.0003927521309455839,2013-03-29 20:00:00,2013-03-29 21:00:00,,0 days 01:00:00
109,2221,2222,94.252,94.32,7.4119999999997646,0.0007214701014301994,2013-04-01 00:00:00,2013-04-01 01:00:00,,0 days 01:00:00
109,2223,2229,94.271,93.867,-44.0359999999996,-0.004285517285273266,2013-04-01 02:00:00,2013-04-01 08:00:00,,0 days 06:00:00
-109,2230,2261,93.82983117,93.355,51.75659753000018,0.005060556585034348,2013-04-01 09:00:00,2013-04-02 16:00:00,,1 days 07:00:00
110,2262,2263,93.466,93.433,-3.6299999999985744,-0.0003530695654033744,2013-04-02 17:00:00,2013-04-02 18:00:00,,0 days 01:00:00
110,2271,2287,93.557168557,92.955,-66.23854126999987,-0.0064363700429126425,2013-04-03 02:00:00,2013-04-03 18:00:00,,0 days 16:00:00
-110,2288,2289,92.869,92.764,11.550000000000438,0.0011306248586718803,2013-04-03 19:00:00,2013-04-03 20:00:00,,0 days 01:00:00
-110,2290,2303,92.875,95.605,-300.3000000000004,-0.029394347240915275,2013-04-03 21:00:00,2013-04-04 10:00:00,,0 days 13:00:00
103,2308,2377,95.679170679,98.946,336.4834200630003,0.034143578981888245,2013-04-04 15:00:00,2013-04-09 13:00:00,,4 days 22:00:00
-104,2381,2382,98.755826244,99.018,-27.266070623999553,-0.0026547674802723797,2013-04-09 17:00:00,2013-04-09 18:00:00,,0 days 01:00:00
103,2400,2421,99.359,99.641,29.0460000000011,0.0028381928159504355,2013-04-10 12:00:00,2013-04-11 09:00:00,,0 days 21:00:00
-103,2445,2446,99.353825646,99.284,7.192041537999813,0.0007027977588783818,2013-04-12 09:00:00,2013-04-12 10:00:00,,0 days 01:00:00
-103,2447,2495,99.117,97.892,126.17500000000088,0.012359131127859135,2013-04-12 11:00:00,2013-04-16 12:00:00,,4 days 01:00:00
106,2496,2497,97.825,97.794,-3.2860000000006266,-0.00031689240991572554,2013-04-16 13:00:00,2013-04-16 14:00:00,,0 days 01:00:00
106,2498,2499,98.043,98.103,6.359999999998735,0.0006119763777117093,2013-04-16 15:00:00,2013-04-16 16:00:00,,0 days 01:00:00
106,2510,2511,98.152173152,98.234,8.6736458879991,0.0008336733194207469,2013-04-17 03:00:00,2013-04-17 04:00:00,,0 days 01:00:00
106,2515,2524,98.32117332099999,97.575,-79.09437202599855,-0.007589141746344619,2013-04-17 08:00:00,2013-04-17 17:00:00,,0 days 09:00:00
105,2536,2538,98.273173273,98.132,-14.823193664999224,-0.0014365392741294558,2013-04-18 05:00:00,2013-04-18 07:00:00,,0 days 02:00:00
105,2542,2598,98.364173364,99.227,90.59679678000087,0.008771757099071964,2013-04-18 11:00:00,2013-04-22 20:00:00,,4 days 09:00:00
-105,2605,2622,99.126825873,99.425,-31.308283334999558,-0.0030080064036552834,2013-04-23 03:00:00,2013-04-23 20:00:00,,0 days 17:00:00
104,2627,2646,99.531174531,99.413,-12.290151224000851,-0.0011873117297857005,2013-04-24 01:00:00,2013-04-24 20:00:00,,0 days 19:00:00
-104,2659,2660,99.196,99.208,-1.2480000000000473,-0.00012097261986365737,2013-04-25 09:00:00,2013-04-25 10:00:00,,0 days 01:00:00
-104,2662,2670,98.991826008,99.358,-38.08209516800002,-0.003699032604675967,2013-04-25 12:00:00,2013-04-25 20:00:00,,0 days 08:00:00
-104,2682,2717,98.546,97.952,61.77600000000086,0.0060276419134212,2013-04-26 08:00:00,2013-04-29 20:00:00,,3 days 12:00:00
-106,2731,2759,97.657827342,97.464,20.54569825200062,0.0019847599242733827,2013-04-30 10:00:00,2013-05-01 14:00:00,,1 days 04:00:00
106,2801,2847,98.05017305,99.096,110.8576567000006,0.010666242776202983,2013-05-03 08:00:00,2013-05-07 07:00:00,,3 days 23:00:00
-106,2856,2857,98.893826106,99.071,-18.78043276399916,-0.0017915566722039866,2013-05-07 16:00:00,2013-05-07 17:00:00,,0 days 01:00:00
-106,2864,2890,98.83382616600001,98.882,-5.10642640399962,-0.0004874225340532057,2013-05-08 00:00:00,2013-05-09 02:00:00,,1 days 02:00:00
-106,2896,2907,98.687,99.351,-70.38400000000016,-0.006728343145500526,2013-05-09 08:00:00,2013-05-09 19:00:00,,0 days 11:00:00
104,2908,2965,100.359,101.601,129.16800000000046,0.012375571697605725,2013-05-09 20:00:00,2013-05-14 06:00:00,,4 days 10:00:00
-104,2966,2967,101.361823638,101.373,-1.1623416480000515,-0.00011026204540187656,2013-05-14 07:00:00,2013-05-14 08:00:00,,0 days 01:00:00
-104,2968,2977,101.361823638,102.184,-85.5063416479993,-0.008111301992121733,2013-05-14 09:00:00,2013-05-14 18:00:00,,0 days 09:00:00
102,2979,3003,102.228,102.275,4.794000000001148,0.00045975662245179016,2013-05-14 20:00:00,2013-05-15 20:00:00,,1 days 00:00:00
-102,3009,3010,102.11382288600001,102.144,-3.078065627999706,-0.0002955242801327973,2013-05-16 02:00:00,2013-05-16 03:00:00,,0 days 01:00:00
-102,3011,3012,102.11382288600001,102.134,-2.0580656279991842,-0.00019759434550326027,2013-05-16 04:00:00,2013-05-16 05:00:00,,0 days 01:00:00
102,3020,3027,102.662,101.997,-67.83000000000064,-0.00647756716214376,2013-05-16 13:00:00,2013-05-16 20:00:00,,0 days 07:00:00
101,3040,3041,102.515,102.515,0.0,0.0,2013-05-17 09:00:00,2013-05-17 10:00:00,,0 days 01:00:00
101,3042,3064,102.628,102.635,0.7070000000005052,6.820750672331677e-05,2013-05-17 11:00:00,2013-05-20 09:00:00,,2 days 22:00:00
-101,3065,3066,102.531,102.56,-2.9289999999996326,-0.00028284128702527056,2013-05-20 10:00:00,2013-05-20 11:00:00,,0 days 01:00:00
-101,3067,3068,102.583822416,102.546,3.8200640159997334,0.0003686976670319586,2013-05-20 12:00:00,2013-05-20 13:00:00,,0 days 01:00:00
-101,3069,3070,102.423822576,102.404,2.0020801760010016,0.0001935348193561337,2013-05-20 14:00:00,2013-05-20 15:00:00,,0 days 01:00:00
-101,3071,3087,102.423822576,102.518,-9.511919823999435,-0.000919487494524196,2013-05-20 16:00:00,2013-05-21 08:00:00,,0 days 16:00:00
101,3089,3090,102.759177759,102.777,1.800046341000467,0.0001734369755448384,2013-05-21 10:00:00,2013-05-21 11:00:00,,0 days 01:00:00
101,3091,3092,102.759177759,102.727,-3.249953658999246,-0.00031313756787210156,2013-05-21 12:00:00,2013-05-21 13:00:00,,0 days 01:00:00
101,3093,3101,102.843,102.496,-35.04700000000085,-0.0033740750464300584,2013-05-21 14:00:00,2013-05-21 22:00:00,,0 days 08:00:00
100,3115,3116,102.787,102.926,13.89999999999958,0.001352311089923841,2013-05-22 12:00:00,2013-05-22 13:00:00,,0 days 01:00:00
100,3117,3137,102.991177991,101.937,-105.41779910000031,-0.010235614462940967,2013-05-22 14:00:00,2013-05-23 10:00:00,,0 days 20:00:00
-101,3138,3139,101.126,101.196,-7.069999999999311,-0.0006922057631073564,2013-05-23 11:00:00,2013-05-23 12:00:00,,0 days 01:00:00
-101,3166,3195,101.08382391600001,101.083,0.08321551600160149,8.1508194693658e-06,2013-05-24 15:00:00,2013-05-27 21:00:00,,3 days 06:00:00
101,3199,3200,101.177176177,101.117,-6.077793877000246,-0.000594760392351068,2013-05-28 01:00:00,2013-05-28 02:00:00,,0 days 01:00:00
100,3203,3204,101.867,101.775,-9.199999999999875,-0.0009031384059606795,2013-05-28 05:00:00,2013-05-28 06:00:00,,0 days 01:00:00
100,3206,3235,102.005177005,101.212,-79.31770049999898,-0.007775850484148528,2013-05-28 08:00:00,2013-05-29 13:00:00,,1 days 05:00:00
-100,3236,3237,101.222,101.254,-3.2000000000010687,-0.0003161368082038596,2013-05-29 14:00:00,2013-05-29 15:00:00,,0 days 01:00:00
-100,3238,3263,100.961824038,100.932,2.9824038000000996,0.0002953991598723116,2013-05-29 16:00:00,2013-05-30 17:00:00,,1 days 01:00:00
-101,3279,3291,100.593824406,100.649,-5.572734994000498,-0.0005484988201394092,2013-05-31 09:00:00,2013-05-31 21:00:00,,0 days 12:00:00
-101,3300,3328,100.331824668,100.3,3.214291467999871,0.00031719415155961883,2013-06-03 07:00:00,2013-06-04 11:00:00,,1 days 04:00:00
101,3342,3344,100.285175285,100.252,-3.3507037849998653,-0.00033080946317054494,2013-06-05 01:00:00,2013-06-05 03:00:00,,0 days 02:00:00
-102,3354,3410,99.38382561600001,97.51,191.1302128320005,0.018854432342342187,2013-06-05 13:00:00,2013-06-07 21:00:00,,2 days 08:00:00
105,3413,3414,97.85,97.846,-0.41999999999902116,-4.0878896269691545e-05,2013-06-10 00:00:00,2013-06-10 01:00:00,,0 days 01:00:00
105,3415,3416,98.273,98.358,8.925000000000836,0.0008649374701088508,2013-06-10 02:00:00,2013-06-10 03:00:00,,0 days 01:00:00
106,3417,3447,97.84,98.358,54.90800000000007,0.005294358135731869,2013-06-10 04:00:00,2013-06-11 10:00:00,,1 days 06:00:00
-106,3448,3449,97.791827208,97.617,18.53168404799962,0.0017877486594881642,2013-06-11 11:00:00,2013-06-11 12:00:00,,0 days 01:00:00
-107,3450,3475,96.935,96.67,28.35500000000006,0.0027337906844793203,2013-06-11 13:00:00,2013-06-12 14:00:00,,1 days 01:00:00
-109,3482,3511,95.852,95.577,29.97500000000062,0.002869006384843331,2013-06-12 21:00:00,2013-06-14 02:00:00,,1 days 05:00:00
110,3524,3525,95.19017018999999,95.043,-16.188720899998117,-0.0015460649950118643,2013-06-14 15:00:00,2013-06-14 16:00:00,,0 days 01:00:00
110,3552,3558,95.123170123,94.573,-60.5187135300001,-0.005783765640785532,2013-06-17 20:00:00,2013-06-18 02:00:00,,0 days 06:00:00
109,3567,3592,95.158,95.074,-9.156000000000347,-0.0008827423863470019,2013-06-18 11:00:00,2013-06-19 12:00:00,,1 days 01:00:00
107,3608,3631,96.74317174299999,97.111,39.35762349900145,0.0038021107885231054,2013-06-20 04:00:00,2013-06-21 03:00:00,,0 days 23:00:00
106,3646,3667,97.857172857,97.339,-54.92632284199959,-0.005295195455495172,2013-06-21 18:00:00,2013-06-24 16:00:00,,2 days 22:00:00
-106,3675,3683,97.533827466,97.546,-1.290288604000125,-0.00012480320229668607,2013-06-25 00:00:00,2013-06-25 08:00:00,,0 days 08:00:00
-106,3685,3695,97.27382772600001,97.756,-51.11026104399923,-0.004956855150782813,2013-06-25 10:00:00,2013-06-25 20:00:00,,0 days 10:00:00
105,3699,3710,98.015173015,97.578,-45.9031665749999,-0.004460258565611053,2013-06-26 00:00:00,2013-06-26 11:00:00,,0 days 11:00:00
-105,3715,3723,97.328827671,97.707,-39.708094544999426,-0.0038855120116962905,2013-06-26 16:00:00,2013-06-27 00:00:00,,0 days 08:00:00
104,3732,3804,97.83217283199998,99.881,213.07802547200174,0.020942263763458646,2013-06-27 09:00:00,2013-07-02 09:00:00,,5 days 00:00:00
104,3809,3833,99.90417490399999,99.479,-44.21819001599874,-0.00425582719049078,2013-07-02 14:00:00,2013-07-03 14:00:00,,1 days 00:00:00
-104,3844,3861,99.791825208,100.053,-27.162178367999104,-0.0026171962628764867,2013-07-04 01:00:00,2013-07-04 18:00:00,,0 days 17:00:00
103,3866,3882,100.11217511199999,101.064,98.03796346400046,0.009507583737294212,2013-07-04 23:00:00,2013-07-05 15:00:00,,0 days 16:00:00
103,3887,3910,101.13317613299999,100.924,-21.545141698998506,-0.002068323580828646,2013-07-05 20:00:00,2013-07-08 20:00:00,,3 days 00:00:00
-103,3911,3912,100.941824058,101.073,-13.511122025999867,-0.0012995202258740957,2013-07-08 21:00:00,2013-07-08 22:00:00,,0 days 01:00:00
-103,3914,3915,100.78682421300002,100.852,-6.713106060998655,-0.0006466697160953938,2013-07-09 00:00:00,2013-07-09 01:00:00,,0 days 01:00:00
-104,3949,4001,100.03,99.506,54.496000000000095,0.005238428471458612,2013-07-10 11:00:00,2013-07-12 15:00:00,,2 days 04:00:00
106,4002,4003,99.20417420399998,99.405,21.2875343760019,0.0020243684059810807,2013-07-12 16:00:00,2013-07-12 17:00:00,,0 days 01:00:00
105,4019,4042,99.69317469299999,99.887,20.351657235001213,0.0019442184241487137,2013-07-15 10:00:00,2013-07-16 09:00:00,,0 days 23:00:00
