Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ,Exit_λ
65,694,715,154.11965411199998,155.621,,,97.58748272000204,0.0,0.009741430427224973,2013-05-09 16:00:00,2013-05-15 04:00:00,5 days 12:00:00,,,
65,716,739,156.068656061,156.38,,,20.237356034998868,0.0,0.0019949165121169177,2013-05-15 08:00:00,2013-05-21 04:00:00,5 days 20:00:00,,,
-65,749,774,155.11934487300002,153.771,,,87.64241674500198,0.0,0.008692306392242388,2013-05-22 20:00:00,2013-05-29 00:00:00,6 days 04:00:00,,,
-67,780,788,152.345347647,153.5,,,-77.36170765099925,0.0,-0.007579176987245084,2013-05-30 00:00:00,2013-05-31 08:00:00,1 days 08:00:00,,152.233,
-66,795,805,152.47734751500002,153.264,,,-51.919064009999374,0.0,-0.0051591432945317095,2013-06-03 12:00:00,2013-06-05 04:00:00,1 days 16:00:00,,,
-66,814,817,152.221347771,151.739,,,31.834952886000508,0.0,0.003168726187641191,2013-06-06 16:00:00,2013-06-07 04:00:00,0 days 12:00:00,,,
-67,818,827,150.268,153.645,,,-226.25900000000064,0.0,-0.02247318124950093,2013-06-07 08:00:00,2013-06-10 20:00:00,3 days 12:00:00,,,
-66,838,868,149.336350656,148.841,,,32.69314329599996,0.0,0.003317013264513502,2013-06-12 16:00:00,2013-06-19 16:00:00,7 days 00:00:00,,,148.266
65,914,937,151.39,151.07,,,-20.799999999999557,0.0,-0.0021137459541581416,2013-07-01 08:00:00,2013-07-05 04:00:00,3 days 20:00:00,,,
-66,951,954,150.189349803,150.261,,,-4.728913001999786,0.0,-0.0004770657646095966,2013-07-09 12:00:00,2013-07-10 00:00:00,0 days 12:00:00,,,149.778
-66,955,970,149.770350222,149.543,,,15.005114651998952,0.0,0.0015179921904635574,2013-07-10 04:00:00,2013-07-12 16:00:00,2 days 12:00:00,,,
66,986,987,151.11765111,151.407,,,19.0970267400009,0.0,0.0019147259626832724,2013-07-17 08:00:00,2013-07-17 12:00:00,0 days 04:00:00,,,
65,992,1027,152.06065205299998,152.598,,,34.92761655500189,0.0,0.0035337737918730294,2013-07-18 08:00:00,2013-07-26 04:00:00,7 days 20:00:00,,,
-66,1033,1058,150.558,150.598,,,-2.6400000000013506,0.0,-0.0002656783432299914,2013-07-29 04:00:00,2013-08-02 08:00:00,4 days 04:00:00,,,
-67,1092,1093,148.92035107200002,149.377,,,-30.595478175999517,0.0,-0.0030663970687203612,2013-08-12 00:00:00,2013-08-12 04:00:00,0 days 04:00:00,,,
65,1106,1136,152.091652084,152.781,,,44.80761454000017,0.0,0.00453245070688868,2013-08-14 08:00:00,2013-08-21 08:00:00,7 days 00:00:00,,,
65,1139,1161,153.575653568,151.625,,,-126.79248192000045,0.0,-0.012701580769352239,2013-08-21 20:00:00,2013-08-27 12:00:00,5 days 16:00:00,,,
-65,1167,1177,150.49234950000002,152.36,,,-121.39728249999976,0.0,-0.0124102687359533,2013-08-28 12:00:00,2013-08-30 04:00:00,1 days 16:00:00,,,
63,1190,1214,154.930654923,155.927,,,62.769739851000054,0.0,0.006430909864127088,2013-09-03 08:00:00,2013-09-09 08:00:00,6 days 00:00:00,,,
62,1216,1238,156.51665650899997,157.695,,,73.0572964420013,0.0,0.007528550106309373,2013-09-09 16:00:00,2013-09-13 08:00:00,3 days 16:00:00,,,
62,1250,1280,157.93565792799998,158.561,,,38.77120846400146,0.0,0.003959473624918219,2013-09-17 08:00:00,2013-09-24 08:00:00,7 days 00:00:00,,,
62,1306,1307,159.09465908699997,159.131,,,2.2531366060019877,0.0,0.00022842321174443292,2013-09-30 16:00:00,2013-09-30 20:00:00,0 days 04:00:00,,,157.392
-63,1324,1326,157.48934250300002,157.1,,,24.52857768900145,0.0,0.002472183176411513,2013-10-03 16:00:00,2013-10-04 00:00:00,0 days 08:00:00,,,156.704
-63,1328,1358,156.696343296,157.363,,,-41.9993723519994,0.0,-0.004254449657071335,2013-10-04 08:00:00,2013-10-11 08:00:00,7 days 00:00:00,,,
63,1367,1410,157.52465751699998,157.321,,,-12.830423570998875,0.0,-0.0012928611952576219,2013-10-14 20:00:00,2013-10-24 00:00:00,9 days 04:00:00,,,
-63,1428,1429,157.12234287,156.979,,,9.030600809999868,0.0,0.0009123009966736095,2013-10-29 00:00:00,2013-10-29 04:00:00,0 days 04:00:00,,,
-63,1442,1443,157.33234266000002,157.312,,,1.2815875800007177,0.0,0.0001292973819373433,2013-10-31 08:00:00,2013-10-31 12:00:00,0 days 04:00:00,,,
-63,1458,1465,157.088342904,158.255,,,-73.49939704799965,0.0,-0.007426757927626593,2013-11-05 00:00:00,2013-11-06 04:00:00,1 days 04:00:00,,,
62,1473,1479,158.99465898699998,157.819,,,-72.89085719399947,0.0,-0.007394330064232624,2013-11-07 12:00:00,2013-11-08 12:00:00,1 days 00:00:00,,,
61,1488,1498,158.829658822,158.998,,,10.26881185799948,0.0,0.0010598850318543906,2013-11-12 00:00:00,2013-11-13 16:00:00,1 days 16:00:00,,,
61,1501,1592,159.705,167.294,,,462.9289999999999,0.0,0.047518862903478176,2013-11-14 04:00:00,2013-12-05 08:00:00,21 days 04:00:00,,,
60,1606,1621,168.888,167.877,,,-60.65999999999974,0.0,-0.005986215716924814,2013-12-09 16:00:00,2013-12-12 04:00:00,2 days 12:00:00,,,
-61,1641,1651,167.335332657,170.175,,,-173.21970792300013,0.0,-0.016969920804595917,2013-12-17 12:00:00,2013-12-19 04:00:00,1 days 16:00:00,,,
58,1656,1703,170.754670747,171.371,,,35.747096674000204,0.0,0.003609443011448832,2013-12-20 00:00:00,2014-01-03 08:00:00,14 days 08:00:00,,,171.042
-58,1707,1724,171.034328958,172.635,,,-92.83892043599928,0.0,-0.009358770556483265,2014-01-06 00:00:00,2014-01-08 20:00:00,2 days 20:00:00,,,
57,1728,1739,172.842672835,170.652,,,-124.86835159500086,0.0,-0.012674374904461772,2014-01-09 12:00:00,2014-01-13 08:00:00,3 days 20:00:00,,,
57,1763,1764,171.791671784,171.489,,,-17.252291687999048,0.0,-0.0017618536501614601,2014-01-17 08:00:00,2014-01-17 12:00:00,0 days 04:00:00,,,
57,1773,1774,171.485671478,171.92,,,24.756725753999262,0.0,0.0025327394309775375,2014-01-21 00:00:00,2014-01-21 04:00:00,0 days 04:00:00,,,
57,1781,1794,172.37567236799998,170.373,,,-114.15232497599953,0.0,-0.011618068492429412,2014-01-22 08:00:00,2014-01-24 12:00:00,2 days 04:00:00,,,
-57,1816,1817,169.197,169.586,,,-22.17300000000057,0.0,-0.0022990951376207214,2014-01-30 04:00:00,2014-01-30 08:00:00,0 days 04:00:00,,168.687,
-57,1818,1854,168.428,166.826,,,91.31400000000022,0.0,0.009511482651340608,2014-01-30 12:00:00,2014-02-07 12:00:00,8 days 00:00:00,,,
58,1865,1906,168.442668435,169.952,,,87.5412307699998,0.0,0.008960506141485247,2014-02-11 08:00:00,2014-02-20 04:00:00,8 days 20:00:00,,,
57,1914,1915,171.163671156,171.426,,,14.952744107999735,0.0,0.001532619873296115,2014-02-21 12:00:00,2014-02-21 16:00:00,0 days 04:00:00,,,170.122
-58,1949,1950,169.371330621,169.428,,,-3.2868239819999303,0.0,-0.00033458660797092143,2014-03-03 08:00:00,2014-03-03 12:00:00,0 days 04:00:00,,,
-58,1953,1961,169.015,170.372,,,-78.70600000000161,0.0,-0.008028873176937124,2014-03-04 00:00:00,2014-03-05 08:00:00,1 days 08:00:00,,,
57,1965,1986,171.393671386,171.558,,,9.366730997999923,0.0,0.0009587787732834308,2014-03-06 00:00:00,2014-03-11 12:00:00,5 days 12:00:00,,,
-57,1999,2028,170.151329841,169.328,,,46.92980093700018,0.0,0.004838809322086246,2014-03-13 16:00:00,2014-03-20 12:00:00,6 days 20:00:00,,,
-58,2041,2043,168.376331616,168.62,,,-14.132766272000993,0.0,-0.0014471652972920523,2014-03-24 16:00:00,2014-03-25 00:00:00,0 days 08:00:00,,,168.322
58,2057,2098,169.684669677,171.137,,,84.23515873400072,0.0,0.00855899549301986,2014-03-27 08:00:00,2014-04-07 04:00:00,10 days 20:00:00,,168.627,
-58,2107,2120,170.704329288,170.363,,,19.797098703999836,0.0,0.0019995350406382117,2014-04-08 16:00:00,2014-04-10 20:00:00,2 days 04:00:00,,,
-58,2121,2143,170.254,171.737,,,-86.01400000000024,0.0,-0.008710514877770859,2014-04-11 00:00:00,2014-04-16 16:00:00,5 days 16:00:00,,,
57,2149,2176,172.01867201099998,171.976,,,-2.432304626998814,0.0,-0.0002480661575927634,2014-04-17 16:00:00,2014-04-24 04:00:00,6 days 12:00:00,,,
-57,2184,2185,171.467328525,171.583,,,-6.593274074999954,0.0,-0.0006745977557067739,2014-04-25 12:00:00,2014-04-25 16:00:00,0 days 04:00:00,,,
57,2196,2221,172.580672573,172.145,,,-24.83333666099867,0.0,-0.002524457498655819,2014-04-29 12:00:00,2014-05-05 16:00:00,6 days 04:00:00,,,
-57,2244,2245,171.764328228,171.457,,,17.517708996000977,0.0,0.00178924361752264,2014-05-09 12:00:00,2014-05-09 16:00:00,0 days 04:00:00,,,
-57,2246,2255,171.467,172.552,,,-61.844999999998834,0.0,-0.0063277481964458815,2014-05-09 20:00:00,2014-05-13 08:00:00,3 days 12:00:00,,,
-57,2269,2297,170.43932955300002,171.689,,,-71.23121547899837,0.0,-0.0073320544634702944,2014-05-15 16:00:00,2014-05-22 08:00:00,6 days 16:00:00,,,
56,2304,2322,171.771671764,170.899,,,-48.869618783999385,0.0,-0.00508041724830488,2014-05-23 12:00:00,2014-05-28 12:00:00,5 days 00:00:00,,,
-57,2327,2341,169.871330121,171.107,,,-70.43318310299998,0.0,-0.007274152019177249,2014-05-29 08:00:00,2014-06-02 16:00:00,4 days 08:00:00,,,
56,2346,2379,171.623671616,171.473,,,-8.437610495999024,0.0,-0.0008779186144968198,2014-06-03 12:00:00,2014-06-11 00:00:00,7 days 12:00:00,,,
-56,2383,2395,171.18,172.952,,,-99.23199999999952,0.0,-0.010351676597733395,2014-06-11 16:00:00,2014-06-13 16:00:00,2 days 00:00:00,,,
54,2407,2434,173.35667334899998,173.369,,,0.6656391540012692,0.0,7.11057195659226e-05,2014-06-17 16:00:00,2014-06-24 04:00:00,6 days 12:00:00,,172.818,
-55,2447,2465,172.71532727700003,173.537,,,-45.19199976499877,0.0,-0.004757381617221501,2014-06-26 08:00:00,2014-07-01 08:00:00,5 days 00:00:00,,,
54,2470,2495,174.28767428,174.386,,,5.309588879999524,0.0,0.0005641576227704004,2014-07-02 04:00:00,2014-07-08 08:00:00,6 days 04:00:00,,,
-54,2507,2530,173.79032620200002,174.294,,,-27.198385091999683,0.0,-0.002898169357335556,2014-07-10 08:00:00,2014-07-16 04:00:00,5 days 20:00:00,,,
-54,2544,2584,172.73332725900002,173.037,,,-16.39832801399922,0.0,-0.0017580437187123543,2014-07-18 12:00:00,2014-07-29 04:00:00,10 days 16:00:00,,,
-54,2621,2622,172.760327232,172.435,,,17.56767052800035,0.0,0.0018831130804882745,2014-08-06 08:00:00,2014-08-06 12:00:00,0 days 04:00:00,,,
-55,2631,2651,171.550328442,171.905,,,-19.506935690000375,0.0,-0.00206744901756295,2014-08-08 00:00:00,2014-08-13 08:00:00,5 days 08:00:00,,,
-55,2657,2673,170.83932915300002,171.554,,,-39.30689658499887,0.0,-0.004183292281368933,2014-08-14 08:00:00,2014-08-19 00:00:00,4 days 16:00:00,,,
54,2681,2682,171.67467166699998,171.916,,,13.031729982000684,0.0,0.0014057305638430773,2014-08-20 08:00:00,2014-08-20 12:00:00,0 days 04:00:00,,,
54,2687,2714,172.23767223,172.299,,,3.3116995800010613,0.0,0.00035606478655925144,2014-08-21 08:00:00,2014-08-27 20:00:00,6 days 12:00:00,,,
54,2723,2724,172.530672523,172.438,,,-5.004316242000243,0.0,-0.0005371365082208479,2014-08-29 08:00:00,2014-08-29 12:00:00,0 days 04:00:00,,,
54,2733,2747,173.411673404,172.549,,,-46.58436381599955,0.0,-0.0049747135649294005,2014-09-02 00:00:00,2014-09-04 08:00:00,2 days 08:00:00,,,
-54,2751,2774,171.826,172.764,,,-50.652000000000896,0.0,-0.0054590108598233655,2014-09-05 00:00:00,2014-09-10 20:00:00,5 days 20:00:00,,,
53,2800,2843,174.672674665,177.724,,,161.72024275500007,0.0,0.017468818983003898,2014-09-17 04:00:00,2014-09-26 08:00:00,9 days 04:00:00,,,
-54,2879,2935,174.97532501700002,171.313,,,197.76555091800157,0.0,0.020930522727385714,2014-10-06 08:00:00,2014-10-17 16:00:00,11 days 08:00:00,,,170.201
56,2957,2959,172.554672547,172.895,,,19.05833736800082,0.0,0.001972287669621542,2014-10-23 08:00:00,2014-10-23 16:00:00,0 days 08:00:00,,,171.692
55,2960,3029,173.52,181.512,,,439.5599999999995,0.0,0.04605809128630689,2014-10-23 20:00:00,2014-11-10 08:00:00,17 days 12:00:00,,,
55,3038,3047,183.903,182.626,,,-70.23499999999927,0.0,-0.0069438780226531716,2014-11-11 20:00:00,2014-11-13 08:00:00,1 days 12:00:00,,,
-55,3057,3067,181.53331845900001,182.432,,,-49.427484754998545,0.0,-0.0049505046711464384,2014-11-17 00:00:00,2014-11-18 16:00:00,1 days 16:00:00,,,
54,3070,3159,183.269683262,187.421,,,224.17110385199953,0.0,0.022651410010161577,2014-11-19 04:00:00,2014-12-10 00:00:00,20 days 20:00:00,,,185.192
-55,3163,3200,186.146313846,186.394,,,-13.6227384700004,0.0,-0.0013305992951593293,2014-12-10 16:00:00,2014-12-18 20:00:00,8 days 04:00:00,,,
54,3205,3239,186.73168672399999,185.842,,,-48.0430830959985,0.0,-0.004764519292941305,2014-12-19 16:00:00,2014-12-30 20:00:00,11 days 04:00:00,,,
-55,3247,3317,184.94131505100003,178.383,,,360.7073278050012,0.0,0.03546160061201831,2015-01-02 16:00:00,2015-01-20 08:00:00,17 days 16:00:00,,,177.501
-59,3338,3347,176.948,178.613,,,-98.23499999999953,0.0,-0.00940954404683847,2015-01-23 20:00:00,2015-01-27 08:00:00,3 days 12:00:00,,176.122,
58,3351,3361,179.098,178.424,,,-39.09200000000038,0.0,-0.0037633027727836943,2015-01-28 00:00:00,2015-01-29 16:00:00,1 days 16:00:00,,,
-59,3376,3383,176.089323903,178.581,,,-147.0088897229989,0.0,-0.014150069077285776,2015-02-03 04:00:00,2015-02-04 08:00:00,1 days 04:00:00,,,
57,3390,3437,179.281679274,182.244,,,168.8522813820001,0.0,0.01652327632135031,2015-02-05 12:00:00,2015-02-17 08:00:00,11 days 20:00:00,,,
56,3443,3459,183.37568336799998,183.337,,,-2.1662686079996547,0.0,-0.00021095145926386394,2015-02-18 08:00:00,2015-02-23 00:00:00,4 days 16:00:00,,,181.659
56,3469,3488,184.447,184.855,,,22.847999999999274,0.0,0.0022120175443351986,2015-02-24 16:00:00,2015-02-27 20:00:00,3 days 04:00:00,,,
-57,3509,3528,182.518317474,183.498,,,-55.841903981998655,0.0,-0.005367584687161697,2015-03-05 08:00:00,2015-03-10 12:00:00,5 days 04:00:00,,,
-57,3535,3537,182.012,181.343,,,38.133000000000635,0.0,0.0036755818297695697,2015-03-11 16:00:00,2015-03-12 00:00:00,0 days 08:00:00,,,180.779
-57,3541,3581,180.771319221,179.08,,,96.40519559699922,0.0,0.009356125895902068,2015-03-12 16:00:00,2015-03-23 08:00:00,10 days 16:00:00,,,
-59,3587,3589,178.124321868,178.041,,,4.915990212000764,0.0,0.00046777367136729975,2015-03-24 08:00:00,2015-03-24 16:00:00,0 days 08:00:00,,,
-59,3590,3618,177.858,177.322,,,31.62400000000008,0.0,0.003013640094907233,2015-03-24 20:00:00,2015-03-31 12:00:00,6 days 16:00:00,,,
59,3649,3664,178.907,177.303,,,-94.63600000000079,0.0,-0.008965551934804195,2015-04-07 16:00:00,2015-04-10 04:00:00,2 days 12:00:00,,,
-59,3667,3690,175.828,176.809,,,-57.87899999999968,0.0,-0.005579316149873614,2015-04-10 16:00:00,2015-04-16 12:00:00,5 days 20:00:00,,,
58,3695,3762,178.023678016,181.965,,,228.59667507200072,0.0,0.02213931330890584,2015-04-17 08:00:00,2015-05-04 12:00:00,17 days 04:00:00,,,
-58,3773,3779,181.711318281,182.04,,,-19.063539702000128,0.0,-0.001808812583109054,2015-05-06 08:00:00,2015-05-07 08:00:00,1 days 00:00:00,,,
57,3793,3827,186.02268601499998,187.743,,,98.05789714500105,0.0,0.009247871976546529,2015-05-11 16:00:00,2015-05-19 08:00:00,7 days 16:00:00,,,
56,3839,3852,188.601688594,188.284,,,-17.79056126400019,0.0,-0.0016844419388200027,2015-05-21 08:00:00,2015-05-25 12:00:00,4 days 04:00:00,,,
56,3863,3880,189.65368964599998,189.709,,,3.097379824001564,0.0,0.0002916386920985836,2015-05-27 08:00:00,2015-06-01 04:00:00,4 days 20:00:00,,,
56,3886,3887,189.978689971,189.517,,,-25.85463837599991,0.0,-0.0024302197844952023,2015-06-02 04:00:00,2015-06-02 08:00:00,0 days 04:00:00,,,
56,3889,3890,189.986,190.477,,,27.496000000000777,0.0,0.002584400955859989,2015-06-02 16:00:00,2015-06-02 20:00:00,0 days 04:00:00,,189.109,
56,3893,3921,190.53069052299998,191.277,,,41.793330712000625,0.0,0.003917004000517865,2015-06-03 08:00:00,2015-06-10 00:00:00,6 days 16:00:00,,,
-56,3924,3925,189.328,190.209,,,-49.33600000000001,0.0,-0.0046533000929602775,2015-06-10 12:00:00,2015-06-10 16:00:00,0 days 04:00:00,,,188.958
55,3937,3984,191.94769194,195.61,,,201.42694330000083,0.0,0.019079719182790722,2015-06-12 16:00:00,2015-06-24 12:00:00,11 days 20:00:00,,,
-56,3999,4002,192.687,193.073,,,-21.615999999999758,0.0,-0.002003248792082468,2015-06-29 00:00:00,2015-06-29 12:00:00,0 days 12:00:00,,,
-56,4022,4060,191.951308041,189.963,,,111.34525029600059,0.0,0.010358397977550227,2015-07-02 20:00:00,2015-07-13 04:00:00,10 days 08:00:00,,,
57,4064,4103,191.334,192.638,,,74.32800000000012,0.0,0.006815307263737802,2015-07-13 20:00:00,2015-07-22 08:00:00,8 days 12:00:00,,,
-57,4117,4132,191.905,192.806,,,-51.357000000000596,0.0,-0.004695031395742788,2015-07-24 16:00:00,2015-07-29 04:00:00,4 days 12:00:00,,191.638,
56,4136,4158,193.383,193.169,,,-11.983999999999924,0.0,-0.0011066122668487166,2015-07-29 20:00:00,2015-08-04 12:00:00,5 days 16:00:00,,,
56,4169,4176,195.216695209,193.68,,,-86.05493170399927,0.0,-0.007871740720509557,2015-08-06 08:00:00,2015-08-07 12:00:00,1 days 04:00:00,,,
55,4191,4199,194.91069490299998,194.355,,,-30.563219664999366,0.0,-0.002851023148198961,2015-08-12 00:00:00,2015-08-13 08:00:00,1 days 08:00:00,,,
55,4207,4210,194.403694396,194.635,,,12.721808219999957,0.0,0.0011898210305039125,2015-08-14 16:00:00,2015-08-17 04:00:00,2 days 12:00:00,,193.833,
55,4211,4212,194.595,194.756,,,8.855000000000075,0.0,0.0008273593874457141,2015-08-17 08:00:00,2015-08-17 12:00:00,0 days 04:00:00,,,
55,4218,4219,195.16069515299998,195.098,,,-3.448233414998043,0.0,-0.0003212488710947481,2015-08-18 12:00:00,2015-08-18 16:00:00,0 days 04:00:00,,,193.522
-56,4235,4273,192.938,186.994,,,332.86399999999935,0.0,0.030807824275155715,2015-08-21 08:00:00,2015-08-31 16:00:00,10 days 08:00:00,,,
-60,4275,4276,185.927,186.006,,,-4.740000000000464,0.0,-0.0004248979438166156,2015-09-01 00:00:00,2015-09-01 04:00:00,0 days 04:00:00,,,
-60,4277,4311,185.875,184.327,,,92.88000000000011,0.0,0.008328177538668435,2015-09-01 08:00:00,2015-09-09 00:00:00,7 days 16:00:00,,,
60,4315,4337,185.906,185.059,,,-50.820000000000505,0.0,-0.004556065968822964,2015-09-09 16:00:00,2015-09-15 08:00:00,5 days 16:00:00,,,
60,4362,4364,187.13868713099998,186.497,,,-38.50122785999815,0.0,-0.0034289389374136947,2015-09-21 12:00:00,2015-09-21 20:00:00,0 days 08:00:00,,186.001,
-60,4374,4420,184.08131591100002,182.382,,,101.95895466000081,0.0,0.009231332917141954,2015-09-23 12:00:00,2015-10-05 04:00:00,11 days 16:00:00,,,
62,4429,4460,182.730682723,182.576,,,-9.590328826000473,0.0,-0.0008465065674519989,2015-10-06 16:00:00,2015-10-13 20:00:00,7 days 04:00:00,,181.966,181.823
61,4474,4475,184.358684351,184.285,,,-4.494745410999826,0.0,-0.0003996793059105608,2015-10-16 04:00:00,2015-10-16 08:00:00,0 days 04:00:00,,,
61,4479,4520,184.358684351,184.21,,,-9.069745410999133,0.0,-0.000806494966718807,2015-10-19 00:00:00,2015-10-27 20:00:00,8 days 20:00:00,,,
-61,4524,4535,183.910316082,185.508,,,-97.45871899800008,0.0,-0.00868729907074739,2015-10-28 12:00:00,2015-10-30 08:00:00,1 days 20:00:00,,,
60,4538,4565,186.424,185.2,,,-73.44000000000108,0.0,-0.006565678238853456,2015-10-30 20:00:00,2015-11-06 08:00:00,6 days 12:00:00,,,
59,4583,4603,186.504686497,186.832,,,19.31149667699995,0.0,0.0017549880871505774,2015-11-11 08:00:00,2015-11-16 16:00:00,5 days 08:00:00,,185.938,
59,4606,4607,187.36,187.202,,,-9.322000000000912,0.0,-0.0008432963279249028,2015-11-17 04:00:00,2015-11-17 08:00:00,0 days 04:00:00,,,
59,4608,4630,187.464,186.725,,,-43.601000000000255,0.0,-0.003942090214654526,2015-11-17 12:00:00,2015-11-23 04:00:00,5 days 16:00:00,,,186.447
-59,4634,4668,185.894,185.673,,,13.039000000000215,0.0,0.0011888495594263304,2015-11-23 20:00:00,2015-12-01 12:00:00,7 days 16:00:00,,,185.066
59,4691,4700,186.264686257,184.51,,,-103.52648916300018,0.0,-0.009420391445423837,2015-12-07 08:00:00,2015-12-08 20:00:00,1 days 12:00:00,,,183.75
-59,4706,4719,184.068315924,184.45,,,-22.519360483999947,0.0,-0.0020736000874674865,2015-12-09 20:00:00,2015-12-14 00:00:00,4 days 04:00:00,,,
-59,4722,4884,183.325316667,169.112,,,838.5856833530008,0.0,0.07753057202032654,2015-12-14 12:00:00,2016-01-22 16:00:00,39 days 04:00:00,,,
69,4896,4898,170.004669997,169.906,,,-6.808229793000123,0.0,-0.0005803958032549739,2016-01-26 16:00:00,2016-01-27 00:00:00,0 days 08:00:00,,166.964,
69,4906,4933,170.020670013,171.648,,,112.28576910299972,0.0,0.0095713655691132,2016-01-28 08:00:00,2016-02-03 20:00:00,6 days 12:00:00,,,
-70,4944,4981,169.433,165.565,,,270.75999999999965,0.0,0.022829082882319218,2016-02-05 16:00:00,2016-02-15 20:00:00,10 days 04:00:00,,,
-75,4990,5035,162.41633757600002,158.058,,,326.87531820000186,0.0,0.02683435448087612,2016-02-17 08:00:00,2016-02-26 20:00:00,9 days 12:00:00,,,
-80,5042,5049,156.17934381300003,159.18,,,-240.05249495999806,0.0,-0.019212887656851585,2016-03-01 00:00:00,2016-03-02 04:00:00,1 days 04:00:00,,,
76,5053,5080,159.984,159.626,,,-27.20800000000031,0.0,-0.002237723772377298,2016-03-02 20:00:00,2016-03-09 08:00:00,6 days 12:00:00,,,
75,5094,5108,162.88066287299998,160.164,,,-203.74971547499925,0.0,-0.01667885447591899,2016-03-11 16:00:00,2016-03-16 00:00:00,4 days 08:00:00,,,
-75,5115,5123,159.60834038400003,160.729,,,-84.04947119999875,0.0,-0.00702130987205174,2016-03-17 04:00:00,2016-03-18 12:00:00,1 days 08:00:00,,,
-74,5134,5136,160.114339878,158.741,,,101.6271509719997,0.0,0.00857724473052457,2016-03-22 08:00:00,2016-03-22 16:00:00,0 days 08:00:00,,,
74,5172,5185,162.494662487,158.902,,,-265.85702403800093,0.0,-0.02210941843882064,2016-03-30 16:00:00,2016-04-01 20:00:00,2 days 04:00:00,,161.332,
-74,5193,5228,158.14434184799998,154.904,,,239.78529675199894,0.0,0.020489774152744777,2016-04-05 04:00:00,2016-04-13 00:00:00,7 days 20:00:00,,,153.982
76,5257,5300,156.969,157.853,,,67.1840000000011,0.0,0.005631685237212469,2016-04-19 20:00:00,2016-04-29 00:00:00,9 days 04:00:00,,,
