Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ,Exit_λ
119,620,686,84.409584402,86.036,,,193.543456162001,0.0,0.0192681389148206,2012-12-24 09:00:00,2012-12-28 15:00:00,4 days 06:00:00,,,
118,718,754,86.849586842,86.857,,,0.8747526440006652,0.0,8.535628400263562e-05,2013-01-02 02:00:00,2013-01-03 14:00:00,1 days 12:00:00,,,
117,768,797,87.769587762,87.76,,,-1.1217681539994544,0.0,-0.00010923786068128827,2013-01-04 04:00:00,2013-01-07 10:00:00,3 days 06:00:00,,,
-117,804,842,87.708412284,87.49,,,25.55423722800117,0.0,0.002490209072452343,2013-01-07 17:00:00,2013-01-09 07:00:00,1 days 14:00:00,,,
117,850,923,87.736587729,89.243,,,176.25023570700023,0.0,0.017169715736529367,2013-01-09 15:00:00,2013-01-14 17:00:00,5 days 02:00:00,,,
-118,942,975,88.63941135300001,88.491,,,17.5125396540017,0.0,0.001674326924498315,2013-01-15 12:00:00,2013-01-16 21:00:00,1 days 09:00:00,,,
118,987,988,88.791588784,88.859,,,7.95452348799958,0.0,0.0007592072281079609,2013-01-17 09:00:00,2013-01-17 10:00:00,0 days 01:00:00,,,
117,992,1032,89.276,89.535,,,30.30300000000004,0.0,0.002901115641381846,2013-01-17 14:00:00,2013-01-21 06:00:00,3 days 16:00:00,,,
-118,1036,1047,89.377,89.73,,,-41.65400000000102,0.0,-0.0039495619678442395,2013-01-21 10:00:00,2013-01-21 21:00:00,0 days 11:00:00,,,
-118,1061,1094,88.639,88.593,,,5.427999999999088,0.0,0.0005189589232729164,2013-01-22 11:00:00,2013-01-23 20:00:00,1 days 09:00:00,,,
117,1112,1158,89.69658968899999,90.682,,,115.29300638700113,0.0,0.010986039875280351,2013-01-24 14:00:00,2013-01-28 12:00:00,3 days 22:00:00,,,
-117,1182,1183,90.38940960300002,90.474,,,-9.897076448998277,0.0,-0.000935844114609452,2013-01-29 12:00:00,2013-01-29 13:00:00,0 days 01:00:00,,,
116,1202,1223,91.028591021,90.877,,,-17.58455843600018,0.0,-0.0016653121760945577,2013-01-30 08:00:00,2013-01-31 05:00:00,0 days 21:00:00,,,
114,1258,1287,92.25959225199999,92.379,,,13.612483272001668,0.0,0.0012942583539048425,2013-02-01 16:00:00,2013-02-04 21:00:00,3 days 05:00:00,,,
113,1311,1333,93.48759348,93.422,,,-7.41206324000045,0.0,-0.0007016276444642422,2013-02-05 21:00:00,2013-02-06 19:00:00,0 days 22:00:00,,,
-113,1370,1371,93.074406918,92.779,,,33.38098173399973,0.0,0.0031738791337155847,2013-02-08 08:00:00,2013-02-08 09:00:00,0 days 01:00:00,,,
-115,1389,1399,92.46640752600001,93.333,,,-99.65813450999846,0.0,-0.009371970829042064,2013-02-11 03:00:00,2013-02-11 13:00:00,0 days 10:00:00,,,
112,1404,1429,93.505593498,93.24,,,-29.746471776000135,0.0,-0.002840402248296292,2013-02-11 18:00:00,2013-02-12 19:00:00,1 days 01:00:00,,93.181,
-112,1438,1450,93.14840684400001,93.53,,,-42.738433471999315,0.0,-0.004096614949508082,2013-02-13 04:00:00,2013-02-13 16:00:00,0 days 12:00:00,,,
-112,1479,1500,92.92640706600001,93.641,,,-80.03440860799947,0.0,-0.007689880159602591,2013-02-14 21:00:00,2013-02-15 18:00:00,0 days 21:00:00,,,
110,1505,1533,93.878,93.789,,,-9.78999999999985,0.0,-0.0009480389441615111,2013-02-18 00:00:00,2013-02-19 04:00:00,1 days 04:00:00,,,
-111,1548,1557,93.345406647,93.49,,,-16.04986218299895,0.0,-0.001549014120713954,2013-02-19 19:00:00,2013-02-20 04:00:00,0 days 09:00:00,,,
110,1574,1575,93.818,93.536,,,-31.019999999999612,0.0,-0.0030058197787204977,2013-02-20 21:00:00,2013-02-20 22:00:00,0 days 01:00:00,,,
-111,1590,1610,92.862,93.266,,,-44.844000000001174,0.0,-0.004350541663974639,2013-02-21 13:00:00,2013-02-22 09:00:00,0 days 20:00:00,,,
109,1625,1646,94.203,92.613,,,-173.31000000000037,0.0,-0.016878443361676432,2013-02-25 00:00:00,2013-02-25 21:00:00,0 days 21:00:00,,93.331,
-110,1666,1678,91.393408599,91.907,,,-56.49505410999993,0.0,-0.00561956719716461,2013-02-26 17:00:00,2013-02-27 05:00:00,0 days 12:00:00,,,91.627
-109,1683,1696,91.619408373,92.225,,,-66.0094873429995,0.0,-0.006609861794069971,2013-02-27 10:00:00,2013-02-27 23:00:00,0 days 13:00:00,,,
108,1700,1713,92.456,92.352,,,-11.231999999999914,0.0,-0.0011248593925758943,2013-02-28 03:00:00,2013-02-28 16:00:00,0 days 13:00:00,,,
107,1715,1766,92.40659239899999,93.408,,,107.15061330700118,0.0,0.010836971421649855,2013-02-28 18:00:00,2013-03-04 21:00:00,4 days 03:00:00,,,
-108,1795,1796,93.04740694500002,93.075,,,-2.980049939998139,0.0,-0.00029654834998571467,2013-03-06 02:00:00,2013-03-06 03:00:00,0 days 01:00:00,,,
107,1810,1902,93.52,95.924,,,257.22800000000115,0.0,0.02570573139435428,2013-03-06 17:00:00,2013-03-12 13:00:00,5 days 20:00:00,,,95.639
-108,1917,1931,95.728404264,96.076,,,-37.54033948799872,0.0,-0.003631061633926125,2013-03-13 04:00:00,2013-03-13 18:00:00,0 days 14:00:00,,,
107,1945,1946,96.178596171,96.19,,,1.2202097030002648,0.0,0.00011856930184062087,2013-03-14 08:00:00,2013-03-14 09:00:00,0 days 01:00:00,,,
-107,1975,1976,95.676404316,95.787,,,-11.833738188000353,0.0,-0.0011559347865408576,2013-03-15 14:00:00,2013-03-15 15:00:00,0 days 01:00:00,,,
-108,1984,2006,94.887,95.2,,,-33.80400000000026,0.0,-0.003298660511977358,2013-03-18 00:00:00,2013-03-18 22:00:00,0 days 22:00:00,,,95.066
107,2010,2012,95.60159559399999,95.705,,,11.064271442001058,0.0,0.0010816179934813874,2013-03-19 02:00:00,2013-03-19 04:00:00,0 days 02:00:00,,,
107,2013,2024,95.60159559399999,95.084,,,-55.38272855799842,0.0,-0.005414089490703766,2013-03-19 05:00:00,2013-03-19 16:00:00,0 days 11:00:00,,,
106,2047,2070,95.529,95.234,,,-31.27000000000018,0.0,-0.003088067497827862,2013-03-20 15:00:00,2013-03-21 14:00:00,0 days 23:00:00,,,95.065
-107,2074,2108,95.05740493500001,94.81,,,26.472328045000623,0.0,0.0026026897659280346,2013-03-21 18:00:00,2013-03-25 05:00:00,3 days 11:00:00,,,
-108,2136,2143,94.104405888,94.298,,,-20.90816409599995,0.0,-0.0020572268659813098,2013-03-26 09:00:00,2013-03-26 16:00:00,0 days 07:00:00,,,
107,2152,2166,94.63,94.33,,,-32.099999999999696,0.0,-0.003170241995138934,2013-03-27 01:00:00,2013-03-27 15:00:00,0 days 14:00:00,,,
-107,2177,2178,94.23340575900001,94.119,,,12.24141621300079,0.0,0.0012140679632507423,2013-03-28 02:00:00,2013-03-28 03:00:00,0 days 01:00:00,,,
-108,2182,2193,94.128,94.093,,,3.7799999999996317,0.0,0.00037183409824914637,2013-03-28 07:00:00,2013-03-28 18:00:00,0 days 11:00:00,,93.98,
-108,2207,2208,93.94740604500001,94.047,,,-10.756147139998802,0.0,-0.0010601032981398806,2013-03-29 08:00:00,2013-03-29 09:00:00,0 days 01:00:00,,,
-108,2224,2225,93.89740609500001,93.935,,,-4.060141739999381,0.0,-0.000400372135540783,2013-04-01 03:00:00,2013-04-01 04:00:00,0 days 01:00:00,,,
-108,2231,2261,93.436,93.355,,,8.748000000000332,0.0,0.0008669035489533572,2013-04-01 10:00:00,2013-04-02 16:00:00,1 days 06:00:00,,,93.088
108,2271,2287,93.564593557,92.955,,,-65.83610415599964,0.0,-0.006515216214011854,2013-04-03 02:00:00,2013-04-03 18:00:00,0 days 16:00:00,,,
105,2308,2377,95.68659567899999,98.946,,,342.2374537050006,0.0,0.03406333246439597,2013-04-04 15:00:00,2013-04-09 13:00:00,4 days 22:00:00,,,
105,2397,2398,99.31359930599999,99.349,,,3.717072870001843,0.0,0.00035645364026071213,2013-04-10 09:00:00,2013-04-10 10:00:00,0 days 01:00:00,,,
104,2402,2421,99.535,99.641,,,11.02400000000091,0.0,0.0010649520269252477,2013-04-10 14:00:00,2013-04-11 09:00:00,0 days 19:00:00,,,
104,2431,2432,99.77459976699998,99.872,,,10.129624232001674,0.0,0.000976202693145023,2013-04-11 19:00:00,2013-04-11 20:00:00,0 days 01:00:00,,,
-105,2449,2495,99.243,97.892,,,141.8549999999999,0.0,0.01361305079451447,2013-04-12 13:00:00,2013-04-16 12:00:00,3 days 23:00:00,,98.856,
107,2515,2524,98.32859832099999,97.575,,,-80.6350203469983,0.0,-0.00766408078491887,2013-04-17 08:00:00,2013-04-17 17:00:00,0 days 09:00:00,,98.074,
107,2536,2538,98.280598273,98.132,,,-15.900015210998973,0.0,-0.0015119797356871745,2013-04-18 05:00:00,2013-04-18 07:00:00,0 days 02:00:00,,97.628,
106,2542,2559,98.371598364,98.263,,,-11.511426583998741,0.0,-0.0011039605516842688,2013-04-18 11:00:00,2013-04-19 04:00:00,0 days 17:00:00,,,
106,2560,2598,98.54,99.227,,,72.82199999999975,0.0,0.006971788106352683,2013-04-19 05:00:00,2013-04-22 20:00:00,3 days 15:00:00,,98.105,
-106,2605,2622,99.119400873,99.425,,,-32.39350746199932,0.0,-0.003083141386130306,2013-04-23 03:00:00,2013-04-23 20:00:00,0 days 17:00:00,,,
105,2627,2646,99.538599531,99.413,,,-13.187950755000628,0.0,-0.001261817341129956,2013-04-24 01:00:00,2013-04-24 20:00:00,0 days 19:00:00,,99.315,
-106,2678,2679,98.97340101900001,98.854,,,12.656508014000906,0.0,0.00120639502907538,2013-04-26 04:00:00,2013-04-26 05:00:00,0 days 01:00:00,,,
-106,2683,2717,98.58840140400001,97.952,,,67.45854882400121,0.0,0.006455134629804293,2013-04-26 09:00:00,2013-04-29 20:00:00,3 days 11:00:00,,98.224,
-108,2731,2732,97.650402342,97.643,,,0.7994529360006482,0.0,7.580452125610648e-05,2013-04-30 10:00:00,2013-04-30 11:00:00,0 days 01:00:00,,,
-108,2737,2759,97.354402638,97.464,,,-11.836515096000255,0.0,-0.0011257566070999037,2013-04-30 16:00:00,2013-05-01 14:00:00,0 days 22:00:00,,,
108,2801,2847,98.05759805,99.096,,,112.14741060000085,0.0,0.010589714317400745,2013-05-03 08:00:00,2013-05-07 07:00:00,3 days 23:00:00,,,
-108,2856,2857,98.88640110600001,99.071,,,-19.936680551998904,0.0,-0.0018667773519445152,2013-05-07 16:00:00,2013-05-07 17:00:00,0 days 01:00:00,,,
-108,2865,2876,98.799,98.956,,,-16.95599999999962,0.0,-0.0015890849097661697,2013-05-08 01:00:00,2013-05-08 12:00:00,0 days 11:00:00,,,
-108,2879,2890,98.719,98.882,,,-17.60400000000118,0.0,-0.0016511512474803869,2013-05-08 15:00:00,2013-05-09 02:00:00,0 days 11:00:00,,,
105,2909,2965,100.578,101.601,,,107.4149999999996,0.0,0.010171210403865594,2013-05-09 21:00:00,2013-05-14 06:00:00,4 days 09:00:00,,,
-106,2969,2977,101.354398638,102.184,,,-87.93774437199906,0.0,-0.00818515400562947,2013-05-14 10:00:00,2013-05-14 18:00:00,0 days 08:00:00,,,
104,2981,3003,102.4076024,102.275,,,-13.790649599999597,0.0,-0.0012948491800643946,2013-05-14 22:00:00,2013-05-15 20:00:00,0 days 22:00:00,,,
103,3018,3019,102.615602608,102.577,,,-3.9760686240005185,0.0,-0.000376186535175016,2013-05-16 11:00:00,2013-05-16 12:00:00,0 days 01:00:00,,,
103,3046,3064,102.64060263299999,102.635,,,-0.5770711989980413,0.0,-5.4584958157466446e-05,2013-05-17 15:00:00,2013-05-20 09:00:00,2 days 18:00:00,,,
-104,3074,3087,102.31739767500001,102.518,,,-20.862641799999096,0.0,-0.001960588615019132,2013-05-20 19:00:00,2013-05-21 08:00:00,0 days 13:00:00,,,
103,3119,3137,103.001,101.937,,,-109.59200000000074,0.0,-0.010329996796147656,2013-05-22 16:00:00,2013-05-23 10:00:00,0 days 18:00:00,,,
-103,3157,3158,101.30339868900002,101.281,,,2.3070649670013808,0.0,0.0002211050101958989,2013-05-24 06:00:00,2013-05-24 07:00:00,0 days 01:00:00,,,
-104,3166,3195,101.07639891600002,101.083,,,-0.6865127359981216,0.0,-6.530786682912293e-05,2013-05-24 15:00:00,2013-05-27 21:00:00,3 days 06:00:00,,,
103,3206,3235,102.01260200499999,101.212,,,-82.46200651499872,0.0,-0.00784806964301088,2013-05-28 08:00:00,2013-05-29 13:00:00,1 days 05:00:00,,,
-103,3239,3263,100.906,100.932,,,-2.6779999999996136,0.0,-0.0002576655501158598,2013-05-29 17:00:00,2013-05-30 17:00:00,1 days 00:00:00,,,
-103,3268,3276,100.761,100.92,,,-16.37700000000062,0.0,-0.0015779914848006449,2013-05-30 22:00:00,2013-05-31 06:00:00,0 days 08:00:00,,,
-103,3279,3281,100.586399406,100.431,,,16.006138818000082,0.0,0.0015449345728417718,2013-05-31 09:00:00,2013-05-31 11:00:00,0 days 02:00:00,,,
-104,3284,3291,100.2923997,100.649,,,-37.08643119999965,0.0,-0.0035556064175019664,2013-05-31 14:00:00,2013-05-31 21:00:00,0 days 07:00:00,,,
-103,3300,3328,100.324399668,100.3,,,2.5131658040000957,0.0,0.0002432077149800982,2013-06-03 07:00:00,2013-06-04 11:00:00,1 days 04:00:00,,,
103,3342,3344,100.29260028499999,100.252,,,-4.1818293549996355,0.0,-0.00040481835035310887,2013-06-05 01:00:00,2013-06-05 03:00:00,0 days 02:00:00,,99.933,
-104,3354,3410,99.37640061600001,97.51,,,194.10566406400073,0.0,0.01878112514068564,2013-06-05 13:00:00,2013-06-07 21:00:00,2 days 08:00:00,,,
107,3422,3447,98.42659841899999,98.358,,,-7.340030832998167,0.0,-0.0006969500125155736,2013-06-10 09:00:00,2013-06-11 10:00:00,1 days 01:00:00,,,
-109,3451,3475,97.038,96.67,,,40.111999999999455,0.0,0.0037923287784166204,2013-06-11 14:00:00,2013-06-12 14:00:00,1 days 00:00:00,,96.469,96.323
-110,3477,3511,96.315403677,95.577,,,81.22440447000088,0.0,0.0076665169724698945,2013-06-12 16:00:00,2013-06-14 02:00:00,1 days 10:00:00,,,
112,3552,3558,95.02759501999999,94.573,,,-50.91464223999992,0.0,-0.004783821161677526,2013-06-17 20:00:00,2013-06-18 02:00:00,0 days 06:00:00,,,
111,3570,3592,95.297,95.074,,,-24.752999999999886,0.0,-0.002340052677418991,2013-06-18 14:00:00,2013-06-19 12:00:00,0 days 22:00:00,,,94.833
109,3608,3631,96.75059674299999,97.111,,,39.283955013001716,0.0,0.0037250752877251436,2013-06-20 04:00:00,2013-06-21 03:00:00,0 days 23:00:00,,96.205,96.864
109,3646,3667,97.86459785699999,97.339,,,-57.29016641299934,0.0,-0.00537066384074858,2013-06-21 18:00:00,2013-06-24 16:00:00,2 days 22:00:00,,97.324,
-108,3675,3683,97.52640246600001,97.546,,,-2.116533671999889,0.0,-0.000200945933659602,2013-06-25 00:00:00,2013-06-25 08:00:00,0 days 08:00:00,,,
-109,3685,3695,97.26640272600001,97.756,,,-53.36610286599897,0.0,-0.005033570279957766,2013-06-25 10:00:00,2013-06-25 20:00:00,0 days 10:00:00,,,
107,3699,3710,98.022598015,97.578,,,-47.57198760499966,0.0,-0.0045356685499394755,2013-06-26 00:00:00,2013-06-26 11:00:00,0 days 11:00:00,,,97.329
-108,3715,3723,97.321402671,97.707,,,-41.64451153199917,0.0,-0.003962102049674732,2013-06-26 16:00:00,2013-06-27 00:00:00,0 days 08:00:00,,,
106,3732,3733,97.876597869,98.006,,,13.716625886000656,0.0,0.0013220946969694225,2013-06-27 09:00:00,2013-06-27 10:00:00,0 days 01:00:00,,,97.681
106,3740,3804,98.370598363,99.881,,,160.1025735220001,0.0,0.0153541979222942,2013-06-27 17:00:00,2013-07-02 09:00:00,4 days 16:00:00,,97.834,
106,3805,3833,99.71559970799998,99.479,,,-25.07956904799849,0.0,-0.0023727451742037164,2013-07-02 10:00:00,2013-07-03 14:00:00,1 days 04:00:00,,,
-106,3844,3861,99.78440020800001,100.053,,,-28.471577951998853,0.0,-0.002691801438301944,2013-07-04 01:00:00,2013-07-04 18:00:00,0 days 17:00:00,,,
105,3866,3882,100.11960011199999,101.064,,,99.1619882400007,0.0,0.009432717339497465,2013-07-04 23:00:00,2013-07-05 15:00:00,0 days 16:00:00,,99.832,
105,3887,3910,101.14060113299999,100.924,,,-22.743118964998246,0.0,-0.0021415843941361423,2013-07-05 20:00:00,2013-07-08 20:00:00,3 days 00:00:00,,,
105,3939,3940,101.20960120199999,101.181,,,-3.0031262099989675,0.0,-0.0002825937624525432,2013-07-10 01:00:00,2013-07-10 02:00:00,0 days 01:00:00,,,
-106,3950,4001,100.105,99.506,,,63.4940000000004,0.0,0.005983717097048147,2013-07-10 12:00:00,2013-07-12 15:00:00,2 days 03:00:00,,99.784,
107,4017,4018,99.351599344,99.363,,,1.219870192000684,0.0,0.00011475060366694656,2013-07-15 08:00:00,2013-07-15 09:00:00,0 days 01:00:00,,,
-108,4051,4065,99.22740076500001,99.395,,,-18.100717379998173,0.0,-0.0016890418746018376,2013-07-16 18:00:00,2013-07-17 08:00:00,0 days 14:00:00,,,
107,4073,4083,99.84059983299998,99.578,,,-28.09818213099804,0.0,-0.002630190858620929,2013-07-17 16:00:00,2013-07-18 02:00:00,0 days 10:00:00,,,
106,4088,4114,100.103,100.004,,,-10.493999999998891,0.0,-0.0009889813492102162,2013-07-18 07:00:00,2013-07-19 09:00:00,1 days 02:00:00,,,
-106,4130,4131,99.79840019400001,99.928,,,-13.737579435998668,0.0,-0.0012986160674726133,2013-07-22 02:00:00,2013-07-22 03:00:00,0 days 01:00:00,,,
-106,4142,4167,99.857400135,100.047,,,-20.09758568999905,0.0,-0.0018987062024813373,2013-07-22 14:00:00,2013-07-23 15:00:00,1 days 01:00:00,,,
106,4190,4209,100.176600169,99.83,,,-36.73961791399984,0.0,-0.003459891515736002,2013-07-24 14:00:00,2013-07-25 09:00:00,0 days 19:00:00,,,
-106,4214,4278,99.723,98.309,,,149.88400000000016,0.0,0.014179276596171464,2013-07-25 14:00:00,2013-07-30 06:00:00,4 days 16:00:00,,,
-110,4306,4307,97.750402242,97.704,,,5.104246620001476,0.0,0.0004747012895673919,2013-07-31 10:00:00,2013-07-31 11:00:00,0 days 01:00:00,,,
108,4332,4363,98.79559878799999,98.949,,,16.567330896000612,0.0,0.0015527130143639933,2013-08-01 12:00:00,2013-08-02 19:00:00,1 days 07:00:00,,,
-109,4369,4404,98.808401184,98.155,,,71.22072905600037,0.0,0.006612810005732661,2013-08-05 02:00:00,2013-08-06 13:00:00,1 days 11:00:00,,,98.016
-110,4407,4464,98.00840198400002,96.685,,,145.57421824000158,0.0,0.013502944208967471,2013-08-06 16:00:00,2013-08-09 01:00:00,2 days 09:00:00,,,
-114,4484,4495,96.16740382500001,96.514,,,-39.5119639499986,0.0,-0.0036040920438145108,2013-08-09 21:00:00,2013-08-12 09:00:00,2 days 12:00:00,,,
113,4500,4508,96.865596858,96.794,,,-8.090444954000745,0.0,-0.0007391360846613626,2013-08-12 14:00:00,2013-08-12 22:00:00,0 days 08:00:00,,,
112,4510,4512,97.098,97.192,,,10.527999999999338,0.0,0.0009680940905063551,2013-08-13 00:00:00,2013-08-13 02:00:00,0 days 02:00:00,,,
112,4513,4555,97.337,98.136,,,89.48799999999915,0.0,0.008208594881699671,2013-08-13 03:00:00,2013-08-14 21:00:00,1 days 18:00:00,,,
-113,4577,4578,97.57640241600001,97.483,,,10.5544730080004,0.0,0.0009572234032753091,2013-08-15 19:00:00,2013-08-15 20:00:00,0 days 01:00:00,,,
-113,4582,4603,97.263,97.576,,,-35.368999999998664,0.0,-0.0032180788172273544,2013-08-16 00:00:00,2013-08-16 21:00:00,0 days 21:00:00,,97.078,
-113,4636,4637,97.46440252800001,97.252,,,24.00148566400142,0.0,0.0021792831278988345,2013-08-20 07:00:00,2013-08-20 08:00:00,0 days 01:00:00,,,
-113,4645,4658,96.971403021,97.207,,,-26.622458626999233,0.0,-0.002429551101255756,2013-08-20 16:00:00,2013-08-21 05:00:00,0 days 13:00:00,,,97.122
112,4668,4722,97.66859766099999,98.666,,,111.70906196800047,0.0,0.010212108731835201,2013-08-21 15:00:00,2013-08-23 21:00:00,2 days 06:00:00,,,
-113,4738,4747,98.446401546,98.498,,,-5.830625302000058,0.0,-0.000524127374791794,2013-08-26 14:00:00,2013-08-26 23:00:00,0 days 09:00:00,,,
-113,4757,4785,98.03540195700002,97.379,,,74.1734211410016,0.0,0.006695560418958912,2013-08-27 09:00:00,2013-08-28 13:00:00,1 days 04:00:00,,,
114,4798,4805,97.78059777299998,98.157,,,42.9098538780016,0.0,0.0038494572090246315,2013-08-29 02:00:00,2013-08-29 09:00:00,0 days 07:00:00,,,
114,4806,4832,98.144,98.131,,,-1.4820000000005962,0.0,-0.000132458428431792,2013-08-29 10:00:00,2013-08-30 12:00:00,1 days 02:00:00,,,
113,4850,4890,98.62259861499999,99.561,,,106.03935650500227,0.0,0.009515074619594222,2013-09-02 07:00:00,2013-09-03 23:00:00,1 days 16:00:00,,,
113,4910,4911,99.80759979999999,99.74,,,-7.638777399999597,0.0,-0.0006773011287262154,2013-09-04 19:00:00,2013-09-04 20:00:00,0 days 01:00:00,,,
113,4921,4946,99.83059982299999,99.834,,,0.38422000100196385,0.0,3.405946679713168e-05,2013-09-05 06:00:00,2013-09-06 07:00:00,1 days 01:00:00,,,
-113,4950,4967,99.667,99.602,,,7.344999999999743,0.0,0.0006521717318670461,2013-09-06 11:00:00,2013-09-09 05:00:00,2 days 18:00:00,,,
113,4994,4995,99.776599769,99.908,,,14.848226103000073,0.0,0.0013169443667575553,2013-09-10 08:00:00,2013-09-10 09:00:00,0 days 01:00:00,,,
113,5000,5025,100.346,100.23,,,-13.107999999999961,0.0,-0.0011560002391725055,2013-09-10 14:00:00,2013-09-11 15:00:00,1 days 01:00:00,,,
-113,5032,5062,99.833400159,99.776,,,6.486217967001224,0.0,0.0005749594715656059,2013-09-11 22:00:00,2013-09-13 04:00:00,1 days 06:00:00,,,
-114,5082,5105,98.832,99.048,,,-24.624000000000933,0.0,-0.0021855269548325396,2013-09-16 00:00:00,2013-09-16 23:00:00,0 days 23:00:00,,,
114,5122,5124,99.316599309,99.162,,,-17.624321225998983,0.0,-0.0015566311178153436,2013-09-17 16:00:00,2013-09-17 18:00:00,0 days 02:00:00,,99.049,
-114,5149,5167,98.866401126,98.91,,,-4.970271635999666,0.0,-0.0004409877724227407,2013-09-18 19:00:00,2013-09-19 13:00:00,0 days 18:00:00,,,
113,5171,5203,99.476,99.293,,,-20.678999999999178,0.0,-0.0018396397120913344,2013-09-19 17:00:00,2013-09-23 02:00:00,3 days 09:00:00,,,
-113,5210,5237,99.026,98.783,,,27.458999999999435,0.0,0.0024539009956980884,2013-09-23 09:00:00,2013-09-24 12:00:00,1 days 03:00:00,,,
-114,5257,5269,98.54940144300001,98.54,,,1.0717645020001783,0.0,9.5398276015346e-05,2013-09-25 08:00:00,2013-09-25 20:00:00,0 days 12:00:00,,,
-115,5275,5281,98.37640161600001,98.912,,,-61.593814159999596,0.0,-0.00544437868433767,2013-09-26 02:00:00,2013-09-26 08:00:00,0 days 06:00:00,,,
113,5289,5290,99.09759909,98.95,,,-16.678697169999992,0.0,-0.0014894315438050976,2013-09-26 16:00:00,2013-09-26 17:00:00,0 days 01:00:00,,,
-114,5310,5341,98.49940149300001,98.204,,,33.675770202001615,0.0,0.0029990181516078573,2013-09-27 13:00:00,2013-09-30 21:00:00,3 days 08:00:00,,,
114,5345,5356,98.46759845999999,97.842,,,-71.31822443999909,0.0,-0.006353343331046313,2013-10-01 01:00:00,2013-10-01 12:00:00,0 days 11:00:00,,,
-114,5372,5376,97.757402235,97.682,,,8.595854789999834,0.0,0.0007713199540505533,2013-10-02 04:00:00,2013-10-02 08:00:00,0 days 04:00:00,,,
-114,5377,5400,97.566,97.684,,,-13.45199999999943,0.0,-0.0012094377139577617,2013-10-02 09:00:00,2013-10-03 08:00:00,0 days 23:00:00,,,
-115,5424,5438,97.025402967,97.452,,,-49.058658794999204,0.0,-0.0043967561066979854,2013-10-04 08:00:00,2013-10-04 22:00:00,0 days 14:00:00,,,
-114,5451,5474,96.92,97.095,,,-19.949999999999676,0.0,-0.0018056128765993051,2013-10-07 11:00:00,2013-10-08 10:00:00,0 days 23:00:00,,,
114,5478,5486,97.192597185,96.894,,,-34.04007908999901,0.0,-0.0030722214823792893,2013-10-08 14:00:00,2013-10-08 22:00:00,0 days 08:00:00,,,
113,5508,5564,97.419597412,98.278,,,96.99949244400047,0.0,0.008811395353746976,2013-10-09 20:00:00,2013-10-14 05:00:00,4 days 09:00:00,,,
113,5632,5640,98.976598969,98.458,,,-58.60168349699951,0.0,-0.005239611932537969,2013-10-17 01:00:00,2013-10-17 09:00:00,0 days 08:00:00,,,
-113,5645,5663,97.804402188,98.022,,,-24.588552756000922,0.0,-0.0022248263588560135,2013-10-17 14:00:00,2013-10-18 08:00:00,0 days 18:00:00,,,
-113,5664,5683,97.924,97.966,,,-4.745999999998574,0.0,-0.00042890404803719306,2013-10-18 09:00:00,2013-10-21 05:00:00,2 days 20:00:00,,,
