Date,Equity,DrawdownPct,DrawdownDuration
2012-11-26 12:00:00,10000.0,0.0,
2012-11-26 16:00:00,10000.0,0.0,
2012-11-26 20:00:00,10000.0,0.0,
2012-11-27 00:00:00,10000.0,0.0,
2012-11-27 04:00:00,10000.0,0.0,
2012-11-27 08:00:00,10000.0,0.0,
2012-11-27 12:00:00,10000.0,0.0,
2012-11-27 16:00:00,10000.0,0.0,
2012-11-27 20:00:00,10000.0,0.0,
2012-11-28 00:00:00,10000.0,0.0,
2012-11-28 04:00:00,10000.0,0.0,
2012-11-28 08:00:00,10000.0,0.0,
2012-11-28 12:00:00,10000.0,0.0,
2012-11-28 16:00:00,10000.0,0.0,
2012-11-28 20:00:00,10000.0,0.0,
2012-11-29 00:00:00,10000.0,0.0,
2012-11-29 04:00:00,10000.0,0.0,
2012-11-29 08:00:00,10000.0,0.0,
2012-11-29 12:00:00,10000.0,0.0,
2012-11-29 16:00:00,10000.0,0.0,
2012-11-29 20:00:00,10000.0,0.0,
2012-11-30 00:00:00,10000.0,0.0,
2012-11-30 04:00:00,10000.0,0.0,
2012-11-30 08:00:00,10000.0,0.0,
2012-11-30 12:00:00,10000.0,0.0,
2012-11-30 16:00:00,10014.625,0.0,
2012-11-30 20:00:00,10002.025,0.0012581599410862454,
2012-12-03 00:00:00,10009.599999999999,0.0005017661669809437,
2012-12-03 04:00:00,10002.849999999999,0.0011757804211341982,
2012-12-03 08:00:00,9990.55,0.0024039841731468004,
2012-12-03 12:00:00,10025.949999999999,0.0,2 days 20:00:00
2012-12-03 16:00:00,10023.4,0.00025433998773172206,
2012-12-03 20:00:00,10019.5,0.0006433305572038917,
2012-12-04 00:00:00,10002.324999999999,0.002356385180456666,
2012-12-04 04:00:00,10007.8,0.0018103022656207335,
2012-12-04 08:00:00,10011.699999999999,0.0014213116961484529,
2012-12-04 12:00:00,9997.15,0.0028725457437948076,
2012-12-04 16:00:00,9985.824999999999,0.004002114512839161,
2012-12-04 20:00:00,9987.249999999998,0.00385998334322446,
2012-12-05 00:00:00,10022.65,0.0003291458664763658,
2012-12-05 04:00:00,10045.0,0.0,1 days 16:00:00
2012-12-05 08:00:00,10044.849999999999,1.4932802389400202e-05,
2012-12-05 12:00:00,10044.849999999999,1.4932802389400202e-05,
2012-12-05 16:00:00,10044.849999999999,1.4932802389400202e-05,
2012-12-05 20:00:00,10042.0650517,0.0002921800199104929,
2012-12-06 00:00:00,10055.490051699999,0.0,0 days 20:00:00
2012-12-06 04:00:00,10044.615051699999,0.0010814987578016133,
2012-12-06 08:00:00,10049.8650517,0.0005593959092075051,
2012-12-06 12:00:00,10047.990051699999,0.0007458612122769326,
2012-12-06 16:00:00,10005.390051699998,0.0049823528980101894,
2012-12-06 20:00:00,10009.290051699998,0.004594505067626264,
2012-12-07 00:00:00,10026.015051699998,0.002931234564248486,
2012-12-07 04:00:00,10018.9650517,0.003632344103788876,
2012-12-07 08:00:00,9997.740051699999,0.005743131334532636,
2012-12-07 12:00:00,10013.2650517,0.004199198625119194,
2012-12-07 16:00:00,9997.665051699998,0.00575058994665556,
2012-12-07 20:00:00,10015.665051699998,0.003960523037190744,
2012-12-10 00:00:00,10023.5400517,0.0031773687642997483,
2012-12-10 04:00:00,10023.5400517,0.0031773687642997483,
2012-12-10 08:00:00,10023.5400517,0.0031773687642997483,
2012-12-10 12:00:00,10023.5400517,0.0031773687642997483,
2012-12-10 16:00:00,10023.5400517,0.0031773687642997483,
2012-12-10 20:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 00:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 04:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 08:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 12:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 16:00:00,10023.5400517,0.0031773687642997483,
2012-12-11 20:00:00,10023.5400517,0.0031773687642997483,
2012-12-12 00:00:00,10023.5400517,0.0031773687642997483,
2012-12-12 04:00:00,10042.2900517,0.0013127157336073614,
2012-12-12 08:00:00,10076.9400517,0.0,6 days 08:00:00
2012-12-12 12:00:00,10071.7650517,0.0005135487532375027,
2012-12-12 16:00:00,10129.740051699999,0.0,0 days 08:00:00
