Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Tag,Duration
73,2070,2093,144.98314498300002,144.255,-53.154583759001554,-0.005022273334499672,2013-03-20 19:00:00,2013-03-21 18:00:00,,0 days 23:00:00
-74,2096,2117,143.887856112,144.161,-20.212647711999466,-0.0018983109164361078,2013-03-21 21:00:00,2013-03-22 18:00:00,,0 days 21:00:00
-74,2136,2137,143.626856373,143.493,9.905371602001082,0.0009319731447187118,2013-03-25 15:00:00,2013-03-25 16:00:00,,0 days 01:00:00
-75,2139,2140,142.005857994,142.759,-56.48565044999927,-0.005303598151787492,2013-03-25 18:00:00,2013-03-25 19:00:00,,0 days 01:00:00
-74,2141,2168,142.756,143.277,-38.55399999999901,-0.0036495839054049295,2013-03-25 20:00:00,2013-03-26 23:00:00,,1 days 03:00:00
73,2174,2184,143.721,142.456,-92.34500000000108,-0.008801775662568567,2013-03-27 05:00:00,2013-03-27 15:00:00,,0 days 10:00:00
-73,2187,2211,142.506857493,142.736,-16.72740301099836,-0.0016079402144646426,2013-03-27 18:00:00,2013-03-28 18:00:00,,1 days 00:00:00
73,2220,2229,143.24414324399999,142.983,-19.063456811998662,-0.0018230640226257755,2013-03-29 03:00:00,2013-03-29 12:00:00,,0 days 09:00:00
72,2242,2247,143.226,142.572,-47.08799999999974,-0.004566210045662045,2013-04-01 03:00:00,2013-04-01 08:00:00,,0 days 05:00:00
-73,2248,2302,142.042857957,141.165,64.08363086100024,0.006180232991832346,2013-04-01 09:00:00,2013-04-03 15:00:00,,2 days 06:00:00
-74,2303,2304,140.588859411,140.546,3.171596413999623,0.00030485638178978647,2013-04-03 16:00:00,2013-04-03 17:00:00,,0 days 01:00:00
-74,2306,2321,140.692,143.802,-230.1399999999989,-0.02210502373980039,2013-04-03 19:00:00,2013-04-04 10:00:00,,0 days 15:00:00
70,2324,2395,144.19514419499998,151.333,499.64990635000106,0.04950136042963593,2013-04-04 13:00:00,2013-04-09 13:00:00,,5 days 00:00:00
70,2398,2400,151.607151607,151.65,2.999387510000986,0.0002826277820395795,2013-04-09 16:00:00,2013-04-09 18:00:00,,0 days 02:00:00
70,2401,2464,151.904,152.628,50.67999999999927,0.004766168106172142,2013-04-09 19:00:00,2013-04-12 10:00:00,,2 days 15:00:00
-71,2470,2513,151.763848236,149.78,140.853224756,0.013071942093317412,2013-04-12 16:00:00,2013-04-16 12:00:00,,3 days 20:00:00
72,2527,2541,150.284150284,149.155,-81.29882044799933,-0.007513435594280415,2013-04-17 02:00:00,2013-04-17 16:00:00,,0 days 14:00:00
-73,2544,2558,148.489,149.46,-70.88300000000027,-0.006539204924270514,2013-04-17 19:00:00,2013-04-18 09:00:00,,0 days 14:00:00
71,2577,2615,150.474150474,151.674,85.1893163460006,0.007973791659367624,2013-04-19 04:00:00,2013-04-22 19:00:00,,3 days 15:00:00
-72,2630,2640,150.169,151.642,-106.0559999999989,-0.00980894858459469,2013-04-23 10:00:00,2013-04-23 20:00:00,,0 days 10:00:00
70,2653,2681,152.018152018,153.019,70.05935874000073,0.006583739959432622,2013-04-24 09:00:00,2013-04-25 13:00:00,,1 days 04:00:00
70,2682,2701,153.398153398,152.484,-63.99073785999974,-0.005959350733696134,2013-04-25 14:00:00,2013-04-26 09:00:00,,0 days 19:00:00
-70,2706,2729,151.981848018,151.869,7.89936125999958,0.0007425098422716436,2013-04-26 14:00:00,2013-04-29 14:00:00,,3 days 00:00:00
-71,2746,2761,151.506848493,151.422,6.0242430030006915,0.0005600307434546759,2013-04-30 07:00:00,2013-04-30 22:00:00,,0 days 15:00:00
70,2801,2802,152.232152232,152.709,33.37934375999993,0.003132372242056203,2013-05-02 14:00:00,2013-05-02 15:00:00,,0 days 01:00:00
70,2819,2864,152.367152367,153.957,111.28933431000036,0.01043432005062761,2013-05-03 08:00:00,2013-05-07 06:00:00,,3 days 22:00:00
-71,2874,2877,153.64584635399999,153.321,23.064091133999113,0.0021142540570315838,2013-05-07 16:00:00,2013-05-07 19:00:00,,0 days 03:00:00
-71,2882,2899,153.011846988,153.803,-56.17186385199966,-0.005170534357787693,2013-05-08 00:00:00,2013-05-08 17:00:00,,0 days 17:00:00
70,2916,2917,153.826153826,153.668,-11.070767819999219,-0.0010281335264930025,2013-05-09 10:00:00,2013-05-09 11:00:00,,0 days 01:00:00
70,2925,2926,154.11215411199998,155.453,93.85921216000128,0.00870045516997675,2013-05-09 19:00:00,2013-05-09 20:00:00,,0 days 01:00:00
70,2927,2973,155.177,155.804,43.89000000000067,0.004040547246048076,2013-05-09 21:00:00,2013-05-13 20:00:00,,3 days 23:00:00
-70,2978,2999,155.561844438,155.743,-12.680889339999055,-0.0011645243899907065,2013-05-14 01:00:00,2013-05-14 22:00:00,,0 days 21:00:00
70,3011,3012,156.06115606100002,156.102,2.8590757299988923,0.0002617175217132228,2013-05-15 10:00:00,2013-05-15 11:00:00,,0 days 01:00:00
70,3036,3037,156.01515601499997,156.223,14.549078950002752,0.0013322038083278809,2013-05-16 11:00:00,2013-05-16 12:00:00,,0 days 01:00:00
70,3042,3057,156.461156461,156.004,-32.00095227000077,-0.0029218527546417405,2013-05-16 17:00:00,2013-05-17 08:00:00,,0 days 15:00:00
-70,3082,3083,155.81884418099997,155.93,-7.780907330002265,-0.0007133657009477101,2013-05-20 10:00:00,2013-05-20 11:00:00,,0 days 01:00:00
-70,3087,3094,155.709,156.021,-21.839999999998838,-0.0020037377415562663,2013-05-20 15:00:00,2013-05-20 22:00:00,,0 days 07:00:00
-70,3130,3133,155.175844824,155.342,-11.630862320001256,-0.0010707541253502928,2013-05-22 10:00:00,2013-05-22 13:00:00,,0 days 03:00:00
-70,3140,3141,155.182844817,155.18,0.19913718999873709,1.8332032792223174e-05,2013-05-22 20:00:00,2013-05-22 21:00:00,,0 days 01:00:00
-1,3152,3170,152.955847044,154.57,-1.614152955999998,-0.010553064738582085,2013-05-23 08:00:00,2013-05-24 02:00:00,,0 days 18:00:00
-1,3149,3170,154.553845446,154.57,-0.016154553999996324,-0.00010452379203762519,2013-05-23 05:00:00,2013-05-24 02:00:00,,0 days 21:00:00
-70,3148,3170,155.02584497400002,154.57,31.90914818000209,0.002940445021128446,2013-05-23 04:00:00,2013-05-24 02:00:00,,0 days 22:00:00
-71,3183,3220,152.678847321,153.642,-68.38384020899926,-0.0063083570245654474,2013-05-24 15:00:00,2013-05-28 05:00:00,,3 days 14:00:00
70,3224,3239,154.1001541,153.771,-23.040787000000762,-0.0021359751515005465,2013-05-28 09:00:00,2013-05-29 00:00:00,,0 days 15:00:00
70,3241,3243,154.022154022,153.453,-39.840781539999455,-0.003695273745611294,2013-05-29 02:00:00,2013-05-29 04:00:00,,0 days 02:00:00
-70,3254,3271,152.974847025,152.881,6.569291750000161,0.0006134801035928561,2013-05-29 15:00:00,2013-05-30 08:00:00,,0 days 17:00:00
70,3287,3300,153.72015371999998,152.915,-56.36076039999949,-0.005237788933431409,2013-05-31 00:00:00,2013-05-31 13:00:00,,0 days 13:00:00
-70,3325,3326,152.484847515,152.482,0.19932605000093417,1.8674084975800476e-05,2013-06-03 15:00:00,2013-06-03 16:00:00,,0 days 01:00:00
-70,3326,3327,152.255847744,152.286,-2.1106579200005626,-0.0001980367680241013,2013-06-03 16:00:00,2013-06-03 17:00:00,,0 days 01:00:00
70,3358,3369,153.367153367,153.447,5.58926431000117,0.0005206240791921779,2013-06-05 00:00:00,2013-06-05 11:00:00,,0 days 11:00:00
-70,3375,3394,152.42384757600001,153.068,-45.09066967999985,-0.004226060647621432,2013-06-05 17:00:00,2013-06-06 12:00:00,,0 days 19:00:00
70,3398,3404,153.464,151.691,-124.10999999999973,-0.011553198144190091,2013-06-06 16:00:00,2013-06-06 22:00:00,,0 days 06:00:00
-2,3418,3428,149.098850901,151.537,-4.876298198000029,-0.016352568006167356,2013-06-07 12:00:00,2013-06-07 22:00:00,,0 days 10:00:00
-70,3410,3428,151.18884881099999,151.537,-24.370583230001444,-0.0023027570600477887,2013-06-07 04:00:00,2013-06-07 22:00:00,,0 days 18:00:00
69,3434,3464,152.166,153.23,73.41599999999951,0.006992363602907226,2013-06-10 04:00:00,2013-06-11 10:00:00,,1 days 06:00:00
-71,3474,3491,150.08584991400002,150.911,-58.58565610599854,-0.005497853971395683,2013-06-11 20:00:00,2013-06-12 13:00:00,,0 days 17:00:00
-70,3499,3527,150.271,150.022,17.429999999999666,0.0016570063418755998,2013-06-12 21:00:00,2013-06-14 01:00:00,,1 days 04:00:00
-71,3542,3557,148.248851751,148.675,-30.256525679001555,-0.002874546709581205,2013-06-14 16:00:00,2013-06-17 07:00:00,,2 days 15:00:00
71,3561,3576,149.016,148.622,-27.97399999999837,-0.002644011381327971,2013-06-17 11:00:00,2013-06-18 02:00:00,,0 days 15:00:00
70,3596,3597,149.30714930699997,149.074,-16.320451489997367,-0.0015615414806464667,2013-06-18 22:00:00,2013-06-18 23:00:00,,0 days 01:00:00
70,3617,3618,149.508149508,149.332,-12.330465560000619,-0.0011781933532030164,2013-06-19 19:00:00,2013-06-19 20:00:00,,0 days 01:00:00
70,3618,3619,149.701149701,149.329,-26.050479069998858,-0.002485950854374086,2013-06-19 20:00:00,2013-06-19 21:00:00,,0 days 01:00:00
70,3627,3651,149.709149709,150.772,74.39952036999927,0.007099434423787132,2013-06-20 05:00:00,2013-06-21 05:00:00,,1 days 00:00:00
69,3675,3683,151.59215159200002,150.981,-42.16945984800188,-0.004031551670596434,2013-06-24 06:00:00,2013-06-24 14:00:00,,0 days 08:00:00
-70,3685,3694,149.748850251,150.618,-60.84048243000012,-0.005804049563941094,2013-06-24 16:00:00,2013-06-25 01:00:00,,0 days 09:00:00
-70,3704,3705,149.711850288,150.144,-30.25047984000082,-0.002886543123798768,2013-06-25 11:00:00,2013-06-25 12:00:00,,0 days 01:00:00
-69,3726,3727,150.128849871,150.308,-12.361358900999505,-0.0011933091418068198,2013-06-26 09:00:00,2013-06-26 10:00:00,,0 days 01:00:00
-1,3733,3752,149.704850295,150.488,-0.7831497049999996,-0.005231291460876308,2013-06-26 16:00:00,2013-06-27 11:00:00,,0 days 19:00:00
-69,3733,3752,149.667850332,150.488,-56.59032709199994,-0.0054797985417756045,2013-06-26 16:00:00,2013-06-27 11:00:00,,0 days 19:00:00
68,3769,3770,150.571150571,150.644,4.9537611720001,0.0004838206304709214,2013-06-28 04:00:00,2013-06-28 05:00:00,,0 days 01:00:00
68,3789,3820,151.138151138,151.513,25.48972261599954,0.0024801736634831872,2013-07-01 00:00:00,2013-07-02 07:00:00,,1 days 07:00:00
68,3829,3830,152.136152136,152.295,10.80165475199965,0.001044116482307178,2013-07-02 16:00:00,2013-07-02 17:00:00,,0 days 01:00:00
68,3832,3851,152.638,151.832,-54.80800000000079,-0.005280467511366793,2013-07-02 19:00:00,2013-07-03 14:00:00,,0 days 19:00:00
-68,3874,3875,151.517848482,150.757,51.73769677600001,0.005021510598405721,2013-07-04 13:00:00,2013-07-04 14:00:00,,0 days 01:00:00
-69,3876,3909,150.801,150.647,10.625999999999749,0.0010212133871790874,2013-07-04 15:00:00,2013-07-08 00:00:00,,3 days 09:00:00
69,3930,3940,151.031151031,151.047,1.093578860999287,0.00010493841099523671,2013-07-08 21:00:00,2013-07-09 07:00:00,,0 days 10:00:00
-69,3951,3986,149.968,149.138,57.2699999999989,0.005534514029659543,2013-07-09 18:00:00,2013-07-11 05:00:00,,1 days 11:00:00
69,4001,4002,150.33115033099998,150.452,8.338627161001597,0.0008038897376487775,2013-07-11 20:00:00,2013-07-11 21:00:00,,0 days 01:00:00
69,4008,4019,150.624150624,150.208,-28.714393056000745,-0.0027628412991940188,2013-07-12 03:00:00,2013-07-12 14:00:00,,0 days 11:00:00
69,4042,4043,151.156151156,151.158,0.12757023599959894,1.2231351393054979e-05,2013-07-15 14:00:00,2013-07-15 15:00:00,,0 days 01:00:00
69,4053,4066,150.97015097,150.006,-66.52641692999941,-0.0063863681913624015,2013-07-16 01:00:00,2013-07-16 14:00:00,,0 days 13:00:00
68,4086,4087,151.60315160300001,151.482,-8.238309004001053,-0.0007991364408919122,2013-07-17 10:00:00,2013-07-17 11:00:00,,0 days 01:00:00
68,4100,4134,151.607151607,152.888,87.09769072400093,0.008448469478011589,2013-07-18 00:00:00,2013-07-19 10:00:00,,1 days 10:00:00
68,4140,4154,153.22515322499999,152.838,-26.32641929999943,-0.002526694976975996,2013-07-19 16:00:00,2013-07-22 07:00:00,,2 days 15:00:00
68,4203,4204,153.388153388,153.391,0.1935696159989675,1.855822589358347e-05,2013-07-24 08:00:00,2013-07-24 09:00:00,,0 days 01:00:00
68,4204,4205,153.66615366599999,153.624,-2.8664492879993304,-0.0002743197834678135,2013-07-24 09:00:00,2013-07-24 10:00:00,,0 days 01:00:00
67,4209,4226,153.888153888,153.383,-33.845310495999684,-0.003282604120182331,2013-07-24 14:00:00,2013-07-25 07:00:00,,0 days 17:00:00
-68,4241,4299,152.500847499,150.817,114.50162993199967,0.0110415615822137,2013-07-25 22:00:00,2013-07-30 09:00:00,,4 days 11:00:00
-70,4302,4303,149.920850079,150.052,-9.180494470000156,-0.0008747944060543134,2013-07-30 12:00:00,2013-07-30 13:00:00,,0 days 01:00:00
-70,4303,4304,149.82585017399998,149.87,-3.090487820001613,-0.00029467428984220057,2013-07-30 13:00:00,2013-07-30 14:00:00,,0 days 01:00:00
-70,4307,4336,149.619,148.943,47.31999999999914,0.004518142749249665,2013-07-30 17:00:00,2013-07-31 22:00:00,,1 days 05:00:00
-71,4338,4348,148.619,149.44,-58.290999999999855,-0.005524192734441824,2013-08-01 00:00:00,2013-08-01 10:00:00,,0 days 10:00:00
69,4353,4395,150.213,150.524,21.459000000000486,0.0020703933747412417,2013-08-01 15:00:00,2013-08-05 09:00:00,,3 days 18:00:00
69,4420,4421,151.371151371,151.236,-9.325444599000434,-0.0008928476118197359,2013-08-06 10:00:00,2013-08-06 11:00:00,,0 days 01:00:00
-70,4426,4427,150.322849677,150.165,11.049477390000106,0.0010500710792749057,2013-08-06 16:00:00,2013-08-06 17:00:00,,0 days 01:00:00
-70,4430,4451,149.921850078,149.865,3.979505459999757,0.0003791980820034846,2013-08-06 20:00:00,2013-08-07 17:00:00,,0 days 21:00:00
-70,4465,4466,149.176850823,149.175,0.12955760999886934,1.2406904890238657e-05,2013-08-08 07:00:00,2013-08-08 08:00:00,,0 days 01:00:00
70,4484,4499,150.308150308,149.467,-58.880521559998726,-0.005596172305203373,2013-08-09 02:00:00,2013-08-09 17:00:00,,0 days 15:00:00
-70,4503,4518,149.177850822,149.704,-36.8304424599998,-0.003526992613855251,2013-08-09 21:00:00,2013-08-12 13:00:00,,2 days 16:00:00
69,4533,4563,150.29,151.551,87.0089999999997,0.00839044513939724,2013-08-13 04:00:00,2013-08-14 10:00:00,,1 days 06:00:00
69,4564,4582,152.087,151.857,-15.869999999999294,-0.001512292306377172,2013-08-14 11:00:00,2013-08-15 05:00:00,,0 days 18:00:00
68,4587,4588,152.482152482,152.551,4.68163122399892,0.0004515119761843156,2013-08-15 10:00:00,2013-08-15 11:00:00,,0 days 01:00:00
68,4593,4603,152.838,151.806,-70.1759999999988,-0.006752247477721407,2013-08-15 16:00:00,2013-08-16 02:00:00,,0 days 10:00:00
68,4617,4619,152.542152542,152.443,-6.742372855998951,-0.0006500009364472925,2013-08-16 16:00:00,2013-08-16 18:00:00,,0 days 02:00:00
68,4626,4627,152.748152748,152.504,-16.602386864000323,-0.0015984006589120359,2013-08-19 02:00:00,2013-08-19 03:00:00,,0 days 01:00:00
68,4632,4635,152.659152659,152.794,9.169619188000752,0.0008833230019376082,2013-08-19 08:00:00,2013-08-19 11:00:00,,0 days 03:00:00
68,4635,4636,152.87215287200002,153.063,12.977604703998168,0.0012484100237653006,2013-08-19 11:00:00,2013-08-19 12:00:00,,0 days 01:00:00
68,4640,4649,153.485153485,152.821,-45.16243698000096,-0.004327151323238021,2013-08-19 16:00:00,2013-08-20 01:00:00,,0 days 09:00:00
-68,4675,4677,152.292847707,152.232,4.13764407599956,0.0003995440883544088,2013-08-21 03:00:00,2013-08-21 05:00:00,,0 days 02:00:00
