Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Tag,Duration
77,27,28,128.931,129.194,20.250999999998214,0.0020398507728938142,2012-11-16 18:00:00,2012-11-16 19:00:00,,0 days 01:00:00
77,29,50,129.183,129.084,-7.622999999999195,-0.0007663547061145248,2012-11-16 20:00:00,2012-11-19 17:00:00,,2 days 21:00:00
77,64,70,129.38012938,129.653,21.01103773999938,0.0021090612701317735,2012-11-20 07:00:00,2012-11-20 13:00:00,,0 days 06:00:00
77,73,125,129.876,131.314,110.72599999999909,0.011072099541100666,2012-11-20 16:00:00,2012-11-22 20:00:00,,2 days 04:00:00
-77,130,131,131.062868937,131.346,-21.80109185100102,-0.002160269077705834,2012-11-23 01:00:00,2012-11-23 02:00:00,,0 days 01:00:00
-77,132,133,131.188868811,131.258,-5.323101553001379,-0.0005269592582555216,2012-11-23 03:00:00,2012-11-23 04:00:00,,0 days 01:00:00
-77,134,135,131.052868947,131.183,-10.020091080998867,-0.000992966075795021,2012-11-23 05:00:00,2012-11-23 06:00:00,,0 days 01:00:00
-77,138,148,131.052868947,132.175,-86.4040910810003,-0.008562430277309074,2012-11-23 09:00:00,2012-11-23 19:00:00,,0 days 10:00:00
75,149,150,132.168,132.061,-8.024999999999949,-0.0008095756915440511,2012-11-23 20:00:00,2012-11-23 21:00:00,,0 days 01:00:00
75,153,164,132.196132196,131.392,-60.30991470000089,-0.00608287234007554,2012-11-26 00:00:00,2012-11-26 11:00:00,,0 days 11:00:00
-75,177,187,131.365868634,131.767,-30.084852449999033,-0.0030535432846532373,2012-11-27 00:00:00,2012-11-27 10:00:00,,0 days 10:00:00
-75,203,204,131.116868883,131.088,2.1651662250000925,0.00022017672665564092,2012-11-28 02:00:00,2012-11-28 03:00:00,,0 days 01:00:00
-75,205,226,131.058,131.523,-34.875000000000256,-0.003548047429382528,2012-11-28 04:00:00,2012-11-29 01:00:00,,0 days 21:00:00
75,227,228,131.32,131.524,15.30000000000058,0.0015534572037771976,2012-11-29 02:00:00,2012-11-29 03:00:00,,0 days 01:00:00
75,231,273,131.611131611,132.107,37.19012917500066,0.0037676781813991145,2012-11-29 06:00:00,2012-12-03 01:00:00,,3 days 19:00:00
-75,274,275,131.918868081,132.135,-16.209893924999363,-0.001638370023515412,2012-12-03 02:00:00,2012-12-03 03:00:00,,0 days 01:00:00
-75,278,279,131.893868106,131.896,-0.15989204999797835,-1.6163708219218975e-05,2012-12-03 06:00:00,2012-12-03 07:00:00,,0 days 01:00:00
-75,283,284,131.789,131.861,-5.400000000000205,-0.0005463278422326301,2012-12-03 11:00:00,2012-12-03 12:00:00,,0 days 01:00:00
74,291,292,132.416,132.294,-9.02799999999894,-0.0009213388110197451,2012-12-03 19:00:00,2012-12-03 20:00:00,,0 days 01:00:00
-75,304,305,131.94986805,131.927,1.7151037499999688,0.00017330862347908482,2012-12-04 08:00:00,2012-12-04 09:00:00,,0 days 01:00:00
-75,305,307,131.846868153,132.199,-26.409888525000724,-0.0026707638333234307,2012-12-04 09:00:00,2012-12-04 11:00:00,,0 days 02:00:00
-75,314,315,131.58086841899998,131.713,-9.909868575000758,-0.0010041853545095236,2012-12-04 18:00:00,2012-12-04 19:00:00,,0 days 01:00:00
-74,316,327,131.78986820999998,132.494,-52.10575246000144,-0.005342837044787219,2012-12-04 20:00:00,2012-12-05 07:00:00,,0 days 11:00:00
74,337,339,132.561132561,132.63,5.0961904860001255,0.0005195145641072596,2012-12-05 17:00:00,2012-12-05 19:00:00,,0 days 02:00:00
74,347,364,132.731132731,132.112,-45.815822094000566,-0.0046645630023723905,2012-12-06 03:00:00,2012-12-06 20:00:00,,0 days 17:00:00
-74,377,394,132.034867965,132.21,-12.95977059000137,-0.0013264074687182603,2012-12-07 09:00:00,2012-12-10 02:00:00,,2 days 17:00:00
-74,402,411,131.974868025,132.4,-31.45976614999995,-0.0032213100976123954,2012-12-10 10:00:00,2012-12-10 19:00:00,,0 days 09:00:00
73,412,413,132.347,132.269,-5.694000000000216,-0.0005893597890394009,2012-12-10 20:00:00,2012-12-10 21:00:00,,0 days 01:00:00
73,417,506,132.436132436,134.766,170.08033217199875,0.01759238601388402,2012-12-11 01:00:00,2012-12-14 18:00:00,,3 days 17:00:00
72,538,554,135.992135992,136.554,40.454208576001065,0.004131591903469012,2012-12-18 02:00:00,2012-12-18 18:00:00,,0 days 16:00:00
72,557,586,136.74,136.922,13.103999999999132,0.001330993125639779,2012-12-18 21:00:00,2012-12-20 02:00:00,,1 days 05:00:00
-73,590,602,136.28886371099998,137.164,-63.8849490970008,-0.00642118706672723,2012-12-20 06:00:00,2012-12-20 18:00:00,,0 days 12:00:00
71,605,615,137.45013745,136.467,-69.80275894999906,-0.007152684371506179,2012-12-20 21:00:00,2012-12-21 07:00:00,,0 days 10:00:00
-72,623,640,136.207863792,136.398,-13.689806975998863,-0.0013959268041259243,2012-12-21 15:00:00,2012-12-24 08:00:00,,2 days 17:00:00
71,641,642,136.472,136.642,12.069999999999112,0.0012456767688608927,2012-12-24 09:00:00,2012-12-24 10:00:00,,0 days 01:00:00
71,643,644,136.627,136.71,5.892999999999887,0.00060749339442423,2012-12-24 11:00:00,2012-12-24 12:00:00,,0 days 01:00:00
71,645,646,136.597,136.539,-4.118000000001501,-0.00042460668975174976,2012-12-24 13:00:00,2012-12-24 14:00:00,,0 days 01:00:00
71,647,691,136.83113683099998,138.588,124.73728499900093,0.012839644613710455,2012-12-24 15:00:00,2012-12-27 23:00:00,,3 days 08:00:00
71,727,760,139.27513927500002,141.933,188.70811147499842,0.01908352588147122,2012-12-31 11:00:00,2013-01-02 23:00:00,,2 days 12:00:00
-71,769,770,141.34085865900002,141.339,0.13196478900150055,1.3150188966304377e-05,2013-01-03 08:00:00,2013-01-03 09:00:00,,0 days 01:00:00
-71,771,772,141.34085865900002,141.297,3.1139647890016136,0.0003103041782549498,2013-01-03 10:00:00,2013-01-03 11:00:00,,0 days 01:00:00
-72,773,774,140.529,140.519,0.7199999999993452,7.115968945903273e-05,2013-01-03 12:00:00,2013-01-03 13:00:00,,0 days 01:00:00
-72,775,776,140.3,140.491,-13.75200000000018,-0.0013613684960798178,2013-01-03 14:00:00,2013-01-03 15:00:00,,0 days 01:00:00
71,791,792,141.109141109,141.075,-2.4240187390012693,-0.0002419482446828214,2013-01-04 06:00:00,2013-01-04 07:00:00,,0 days 01:00:00
71,793,794,141.109141109,141.388,19.79898126099991,0.0019761929582193805,2013-01-04 08:00:00,2013-01-04 09:00:00,,0 days 01:00:00
71,795,796,141.563,141.503,-4.260000000000161,-0.00042383956259761657,2013-01-04 10:00:00,2013-01-04 11:00:00,,0 days 01:00:00
71,797,804,141.382,141.651,19.099000000000387,0.0019026467301355154,2013-01-04 12:00:00,2013-01-04 19:00:00,,0 days 07:00:00
71,807,817,141.702141702,140.756,-67.1760608420004,-0.006676975313398836,2013-01-04 22:00:00,2013-01-07 09:00:00,,2 days 11:00:00
71,835,836,141.321141321,141.193,-9.098033790999068,-0.0009067385092009772,2013-01-08 03:00:00,2013-01-08 04:00:00,,0 days 01:00:00
-1,847,866,140.157859842,140.739,-0.5811401580000108,-0.0041463258546836634,2013-01-08 15:00:00,2013-01-09 10:00:00,,0 days 19:00:00
-71,840,866,140.485859514,140.739,-17.97297450600047,-0.00180189299389788,2013-01-08 08:00:00,2013-01-09 10:00:00,,1 days 02:00:00
71,867,868,140.594,140.446,-10.507999999999726,-0.0010526765011308337,2013-01-09 11:00:00,2013-01-09 12:00:00,,0 days 01:00:00
71,873,874,140.867140867,140.857,-0.7200015569992786,-7.198887503201412e-05,2013-01-09 17:00:00,2013-01-09 18:00:00,,0 days 01:00:00
71,879,944,140.867140867,143.137,161.1599984430008,0.016113474860280697,2013-01-09 23:00:00,2013-01-14 16:00:00,,4 days 17:00:00
-71,956,957,143.255856744,143.045,14.970828824000819,0.0014718891694377456,2013-01-15 04:00:00,2013-01-15 05:00:00,,0 days 01:00:00
-71,962,1004,142.587857412,141.434,81.92387625200055,0.00809225577088235,2013-01-15 10:00:00,2013-01-17 04:00:00,,1 days 18:00:00
72,1012,1013,143.088,143.233,10.440000000000737,0.0010133624063513036,2013-01-17 12:00:00,2013-01-17 13:00:00,,0 days 01:00:00
72,1014,1039,143.074,143.193,8.567999999999984,0.0008317374225925711,2013-01-17 14:00:00,2013-01-18 15:00:00,,1 days 01:00:00
-72,1040,1041,142.917857082,142.652,19.1417099040018,0.0018602089859736104,2013-01-18 16:00:00,2013-01-18 17:00:00,,0 days 01:00:00
-72,1042,1043,142.701,142.861,-11.519999999999754,-0.0011212254994708015,2013-01-18 18:00:00,2013-01-18 19:00:00,,0 days 01:00:00
-72,1049,1114,142.4998575,140.15,169.1897399999989,0.01649024456041992,2013-01-21 01:00:00,2013-01-23 18:00:00,,2 days 17:00:00
74,1123,1124,140.817140817,140.796,-1.5644204580001997,-0.00015012957142390704,2013-01-24 03:00:00,2013-01-24 04:00:00,,0 days 01:00:00
74,1129,1177,141.291,142.767,109.22399999999993,0.010446525256385675,2013-01-24 09:00:00,2013-01-28 10:00:00,,4 days 01:00:00
-74,1178,1179,142.851,142.585,19.683999999999344,0.001862080069442884,2013-01-28 11:00:00,2013-01-28 12:00:00,,0 days 01:00:00
-74,1183,1200,142.408857591,142.435,-1.9345382660011978,-0.00018357291422899102,2013-01-28 16:00:00,2013-01-29 09:00:00,,0 days 17:00:00
